ID,Data,Time
tank_tower_mm,458,3288.742
Simulated_hour,1,3288.767
Demand,0.10682,3288.768
Flow_valve1,0.0972,3288.776
Flow_valve2,0.0018,3288.777
tank_consumer_mm,62,3289.803
tank_pump1_mm,329,3289.804
tank_pump2_mm,312,3289.805
tank_tower_mm,458,3289.806
Simulated_hour,1,3289.827
Demand,0.10682,3289.828
Flow_valve1,0.1044,3289.837
Flow_valve2,0.0018,3289.838
tank_consumer_mm,62,3290.863
tank_pump1_mm,329,3290.864
tank_pump2_mm,312,3290.865
tank_tower_mm,458,3290.866
Simulated_hour,1,3290.886
Demand,0.10682,3290.887
Flow_valve1,0.1032,3290.897
Flow_valve2,0.0012,3290.898
tank_consumer_mm,61,3291.931
tank_pump1_mm,328,3291.931
tank_pump2_mm,312,3291.933
tank_tower_mm,458,3291.934
Simulated_hour,1,3291.959
Demand,0.10682,3291.96
Flow_valve1,0.1062,3291.969
Flow_valve2,0.0012,3291.97
tank_consumer_mm,62,3292.995
tank_pump1_mm,328,3292.997
tank_pump2_mm,312,3292.997
tank_tower_mm,458,3292.998
Simulated_hour,1,3293.019
Demand,0.10682,3293.02
Flow_valve1,0.1068,3293.029
Flow_valve2,0.0018,3293.03
tank_consumer_mm,62,3294.059
tank_pump1_mm,329,3294.06
tank_pump2_mm,313,3294.061
tank_tower_mm,457,3294.062
Simulated_hour,1,3294.087
Demand,0.10682,3294.088
Flow_valve1,0.1032,3294.097
Flow_valve2,0.0012,3294.098
tank_consumer_mm,62,3295.135
tank_pump1_mm,328,3295.136
tank_pump2_mm,312,3295.137
tank_tower_mm,457,3295.138
Simulated_hour,1,3295.159
Demand,0.10682,3295.16
Flow_valve1,0.105,3295.169
Flow_valve2,0.0018,3295.17
tank_consumer_mm,62,3296.196
tank_pump1_mm,328,3296.197
tank_pump2_mm,312,3296.197
tank_tower_mm,457,3296.198
Simulated_hour,1,3296.223
Demand,0.10682,3296.224
Flow_valve1,0.1032,3296.233
Flow_valve2,0.0012,3296.233
tank_consumer_mm,62,3297.27
tank_pump1_mm,328,3297.272
tank_pump2_mm,312,3297.272
tank_tower_mm,457,3297.273
Simulated_hour,1,3297.295
Demand,0.10682,3297.296
Flow_valve1,0.1026,3297.305
Flow_valve2,0.0012,3297.305
tank_consumer_mm,62,3298.343
tank_pump1_mm,329,3298.344
tank_pump2_mm,312,3298.345
tank_tower_mm,457,3298.346
Simulated_hour,1,3298.367
Demand,0.10682,3298.368
Flow_valve1,0.1014,3298.377
Flow_valve2,0.0018,3298.378
tank_consumer_mm,62,3299.407
tank_pump1_mm,329,3299.407
tank_pump2_mm,312,3299.409
tank_tower_mm,457,3299.41
Simulated_hour,1,3299.435
Demand,0.10682,3299.436
Flow_valve1,0.1032,3299.457
Flow_valve2,0.0018,3299.458
tank_consumer_mm,63,3300.499
tank_pump1_mm,328,3300.501
tank_pump2_mm,312,3300.501
tank_tower_mm,457,3300.502
Simulated_hour,1,3300.523
Demand,0.10682,3300.524
Flow_valve1,0.1026,3300.533
Flow_valve2,0.0012,3300.533
tank_consumer_mm,63,3301.567
tank_pump1_mm,328,3301.568
tank_pump2_mm,312,3301.57
tank_tower_mm,457,3301.571
Simulated_hour,1,3301.595
Demand,0.10682,3301.596
Flow_valve1,0.1032,3301.605
Flow_valve2,0.0018,3301.606
tank_consumer_mm,63,3302.639
tank_pump1_mm,329,3302.64
tank_pump2_mm,312,3302.641
tank_tower_mm,457,3302.642
Simulated_hour,1,3302.663
Demand,0.10682,3302.664
Flow_valve1,0.1038,3302.673
Flow_valve2,0.0012,3302.674
tank_consumer_mm,63,3303.707
tank_pump1_mm,329,3303.709
tank_pump2_mm,312,3303.709
tank_tower_mm,456,3303.71
Simulated_hour,1,3303.731
Demand,0.10682,3303.733
Flow_valve1,0.102,3303.741
Flow_valve2,0.0012,3303.742
tank_consumer_mm,63,3304.783
tank_pump1_mm,328,3304.784
tank_pump2_mm,312,3304.784
tank_tower_mm,456,3304.784
Simulated_hour,1,3304.807
Demand,0.10682,3304.807
Flow_valve1,0.1026,3304.817
Flow_valve2,0.0012,3304.818
tank_consumer_mm,63,3305.843
tank_pump1_mm,328,3305.844
tank_pump2_mm,312,3305.845
tank_tower_mm,457,3305.846
Simulated_hour,1,3305.867
Demand,0.10682,3305.868
Flow_valve1,0.102,3305.877
Flow_valve2,0.0012,3305.878
tank_consumer_mm,63,3306.907
tank_pump1_mm,329,3306.908
tank_pump2_mm,312,3306.908
tank_tower_mm,456,3306.91
Simulated_hour,1,3306.931
Demand,0.10682,3306.932
Flow_valve1,0.1014,3306.941
Flow_valve2,0.0012,3306.942
tank_consumer_mm,63,3307.987
tank_pump1_mm,328,3307.988
tank_pump2_mm,312,3307.99
tank_tower_mm,456,3307.99
Simulated_hour,1,3308.011
Demand,0.10682,3308.012
Flow_valve1,0.1026,3308.021
Flow_valve2,0.0012,3308.022
tank_consumer_mm,63,3309.052
tank_pump1_mm,329,3309.053
tank_pump2_mm,312,3309.054
tank_tower_mm,456,3309.055
Simulated_hour,1,3309.079
Demand,0.10682,3309.08
Flow_valve1,0.1014,3309.09
Flow_valve2,0.0012,3309.091
tank_consumer_mm,64,3310.131
tank_pump1_mm,328,3310.132
tank_pump2_mm,312,3310.133
tank_tower_mm,456,3310.134
Simulated_hour,1,3310.155
Demand,0.10682,3310.156
Flow_valve1,0.102,3310.165
Flow_valve2,0.0012,3310.165
tank_consumer_mm,64,3311.195
tank_pump1_mm,328,3311.196
tank_pump2_mm,312,3311.197
tank_tower_mm,456,3311.197
Simulated_hour,1,3311.223
Demand,0.10682,3311.224
Flow_valve1,0.1026,3311.233
Flow_valve2,0.0012,3311.234
tank_consumer_mm,64,3312.263
tank_pump1_mm,328,3312.264
tank_pump2_mm,312,3312.265
tank_tower_mm,456,3312.266
Simulated_hour,1,3312.288
Demand,0.10682,3312.289
Flow_valve1,0.1032,3312.298
Flow_valve2,0.0018,3312.299
tank_consumer_mm,64,3313.324
tank_pump1_mm,328,3313.325
tank_pump2_mm,312,3313.326
tank_tower_mm,456,3313.326
Simulated_hour,1,3313.351
Demand,0.10682,3313.352
Flow_valve1,0.102,3313.361
Flow_valve2,0.0012,3313.362
tank_consumer_mm,64,3314.403
tank_pump1_mm,328,3314.404
tank_pump2_mm,313,3314.405
tank_tower_mm,455,3314.406
Simulated_hour,1,3314.431
Demand,0.10682,3314.432
Flow_valve1,0.1008,3314.442
Flow_valve2,0.0012,3314.442
tank_consumer_mm,64,3315.467
tank_pump1_mm,328,3315.468
tank_pump2_mm,313,3315.469
tank_tower_mm,455,3315.47
Simulated_hour,1,3315.491
Demand,0.10682,3315.492
Flow_valve1,0.099,3315.502
Flow_valve2,0.0012,3315.503
tank_consumer_mm,64,3316.531
tank_pump1_mm,328,3316.531
tank_pump2_mm,312,3316.532
tank_tower_mm,455,3316.533
Simulated_hour,1,3316.559
Demand,0.10682,3316.56
Flow_valve1,0.0996,3316.569
Flow_valve2,0.0012,3316.57
tank_consumer_mm,64,3317.611
tank_pump1_mm,329,3317.611
tank_pump2_mm,312,3317.613
tank_tower_mm,455,3317.614
Simulated_hour,1,3317.634
Demand,0.10682,3317.635
Flow_valve1,0.099,3317.645
Flow_valve2,0.0018,3317.646
tank_consumer_mm,64,3318.676
tank_pump1_mm,328,3318.677
tank_pump2_mm,312,3318.678
tank_tower_mm,455,3318.679
Simulated_hour,1,3318.703
Demand,0.10682,3318.704
Flow_valve1,0.1002,3318.713
Flow_valve2,0.0012,3318.714
tank_consumer_mm,65,3319.747
tank_pump1_mm,329,3319.749
tank_pump2_mm,312,3319.749
tank_tower_mm,455,3319.75
Simulated_hour,1,3319.775
Demand,0.10682,3319.776
Flow_valve1,0.0996,3319.785
Flow_valve2,0.0018,3319.786
tank_consumer_mm,65,3320.823
tank_pump1_mm,329,3320.825
tank_pump2_mm,312,3320.825
tank_tower_mm,455,3320.826
Simulated_hour,1,3320.851
Demand,0.10682,3320.852
Flow_valve1,0.1014,3320.862
Flow_valve2,0.0012,3320.863
tank_consumer_mm,65,3321.899
tank_pump1_mm,329,3321.9
tank_pump2_mm,312,3321.901
tank_tower_mm,455,3321.902
Simulated_hour,1,3321.924
Demand,0.10682,3321.925
Flow_valve1,0.1014,3321.933
Flow_valve2,0.0018,3321.934
tank_consumer_mm,65,3322.963
tank_pump1_mm,328,3322.964
tank_pump2_mm,312,3322.965
tank_tower_mm,455,3322.966
Simulated_hour,1,3322.991
Demand,0.10682,3322.992
Flow_valve1,0.1014,3323.002
Flow_valve2,0.0012,3323.003
tank_consumer_mm,65,3324.039
tank_pump1_mm,328,3324.039
tank_pump2_mm,312,3324.04
tank_tower_mm,455,3324.04
Simulated_hour,1,3324.067
Demand,0.10682,3324.068
Flow_valve1,0.1014,3324.077
Flow_valve2,0.0018,3324.078
tank_consumer_mm,65,3325.103
tank_pump1_mm,328,3325.104
tank_pump2_mm,312,3325.105
tank_tower_mm,455,3325.106
Simulated_hour,1,3325.139
Demand,0.10682,3325.14
Flow_valve1,0.0936,3325.154
Flow_valve2,0.0012,3325.155
tank_consumer_mm,65,3326.187
tank_pump1_mm,328,3326.188
tank_pump2_mm,312,3326.19
tank_tower_mm,454,3326.19
Simulated_hour,1,3326.216
Demand,0.10682,3326.217
Flow_valve1,0.1044,3326.225
Flow_valve2,0.0012,3326.226
tank_consumer_mm,65,3327.262
tank_pump1_mm,329,3327.263
tank_pump2_mm,312,3327.264
tank_tower_mm,454,3327.265
Simulated_hour,1,3327.291
Demand,0.10682,3327.292
Flow_valve1,0.1074,3327.301
Flow_valve2,0.0012,3327.303
tank_consumer_mm,66,3328.338
tank_pump1_mm,328,3328.34
tank_pump2_mm,312,3328.341
tank_tower_mm,454,3328.342
Simulated_hour,1,3328.367
Demand,0.10682,3328.368
Flow_valve1,0.1074,3328.378
Flow_valve2,0.0012,3328.379
tank_consumer_mm,65,3329.407
tank_pump1_mm,329,3329.408
tank_pump2_mm,312,3329.409
tank_tower_mm,454,3329.41
Simulated_hour,1,3329.435
Demand,0.10682,3329.436
Flow_valve1,0.1044,3329.445
Flow_valve2,0.0012,3329.446
tank_consumer_mm,65,3330.483
tank_pump1_mm,329,3330.484
tank_pump2_mm,312,3330.485
tank_tower_mm,454,3330.486
Simulated_hour,1,3330.511
Demand,0.10682,3330.512
Flow_valve1,0.1056,3330.522
Flow_valve2,0.0012,3330.523
tank_consumer_mm,65,3331.559
tank_pump1_mm,328,3331.56
tank_pump2_mm,312,3331.561
tank_tower_mm,454,3331.562
Simulated_hour,1,3331.588
Demand,0.10682,3331.589
Flow_valve1,0.1062,3331.598
Flow_valve2,0.0012,3331.599
tank_consumer_mm,66,3332.639
tank_pump1_mm,329,3332.64
tank_pump2_mm,312,3332.641
tank_tower_mm,454,3332.642
Simulated_hour,1,3332.671
Demand,0.10682,3332.672
Flow_valve1,0.1056,3332.681
Flow_valve2,0.0012,3332.682
tank_consumer_mm,66,3333.72
tank_pump1_mm,328,3333.721
tank_pump2_mm,312,3333.722
tank_tower_mm,454,3333.723
Simulated_hour,1,3333.747
Demand,0.10682,3333.748
Flow_valve1,0.105,3333.758
Flow_valve2,0.0012,3333.759
tank_consumer_mm,66,3334.795
tank_pump1_mm,328,3334.796
tank_pump2_mm,312,3334.798
tank_tower_mm,454,3334.799
Simulated_hour,1,3334.824
Demand,0.10682,3334.825
Flow_valve1,0.1062,3334.834
Flow_valve2,0.0012,3334.835
tank_consumer_mm,66,3335.875
tank_pump1_mm,328,3335.876
tank_pump2_mm,312,3335.877
tank_tower_mm,454,3335.878
Simulated_hour,1,3335.904
Demand,0.10682,3335.905
Flow_valve1,0.1074,3335.914
Flow_valve2,0.0012,3335.915
tank_consumer_mm,66,3336.943
tank_pump1_mm,329,3336.944
tank_pump2_mm,313,3336.945
tank_tower_mm,453,3336.946
Simulated_hour,1,3336.971
Demand,0.10682,3336.972
Flow_valve1,0.1044,3336.982
Flow_valve2,0.0012,3336.983
tank_consumer_mm,66,3338.007
tank_pump1_mm,329,3338.008
tank_pump2_mm,312,3338.009
tank_tower_mm,453,3338.01
Simulated_hour,1,3338.035
Demand,0.10682,3338.036
Flow_valve1,0.1068,3338.047
Flow_valve2,0.0012,3338.048
tank_consumer_mm,66,3339.075
tank_pump1_mm,329,3339.076
tank_pump2_mm,312,3339.077
tank_tower_mm,453,3339.078
Simulated_hour,1,3339.103
Demand,0.10682,3339.104
Flow_valve1,0.1044,3339.118
Flow_valve2,0.0012,3339.119
tank_consumer_mm,67,3340.144
tank_pump1_mm,328,3340.145
tank_pump2_mm,313,3340.146
tank_tower_mm,453,3340.147
Simulated_hour,1,3340.171
Demand,0.10682,3340.172
Flow_valve1,0.1062,3340.182
Flow_valve2,0.0018,3340.183
tank_consumer_mm,66,3341.211
tank_pump1_mm,329,3341.212
tank_pump2_mm,313,3341.213
tank_tower_mm,453,3341.214
Simulated_hour,1,3341.239
Demand,0.10682,3341.241
Flow_valve1,0.1038,3341.251
Flow_valve2,0.0012,3341.252
tank_consumer_mm,66,3342.289
tank_pump1_mm,328,3342.29
tank_pump2_mm,312,3342.291
tank_tower_mm,453,3342.292
Simulated_hour,1,3342.319
Demand,0.10682,3342.319
Flow_valve1,0.1074,3342.326
Flow_valve2,0.0018,3342.326
tank_consumer_mm,67,3343.359
tank_pump1_mm,329,3343.36
tank_pump2_mm,312,3343.361
tank_tower_mm,452,3343.362
Simulated_hour,1,3343.387
Demand,0.10682,3343.388
Flow_valve1,0.1062,3343.398
Flow_valve2,0.0012,3343.398
tank_consumer_mm,67,3344.423
tank_pump1_mm,328,3344.424
tank_pump2_mm,312,3344.425
tank_tower_mm,452,3344.426
Simulated_hour,1,3344.451
Demand,0.10682,3344.452
Flow_valve1,0.108,3344.463
Flow_valve2,0.0018,3344.463
tank_consumer_mm,67,3345.491
tank_pump1_mm,328,3345.492
tank_pump2_mm,312,3345.492
tank_tower_mm,452,3345.493
Simulated_hour,1,3345.515
Demand,0.10682,3345.516
Flow_valve1,0.1062,3345.522
Flow_valve2,0.0012,3345.523
tank_consumer_mm,67,3346.552
tank_pump1_mm,329,3346.553
tank_pump2_mm,312,3346.554
tank_tower_mm,453,3346.555
Simulated_hour,1,3346.579
Demand,0.10682,3346.581
Flow_valve1,0.108,3346.591
Flow_valve2,0.0018,3346.591
tank_consumer_mm,67,3347.65
tank_pump1_mm,329,3347.651
tank_pump2_mm,312,3347.651
tank_tower_mm,453,3347.651
Simulated_hour,1,3347.682
Demand,0.10682,3347.683
Flow_valve1,0.1068,3347.691
Flow_valve2,0.0012,3347.691
tank_consumer_mm,67,3348.719
tank_pump1_mm,328,3348.72
tank_pump2_mm,312,3348.721
tank_tower_mm,452,3348.722
Simulated_hour,1,3348.747
Demand,0.10682,3348.748
Flow_valve1,0.1086,3348.758
Flow_valve2,0.0018,3348.758
tank_consumer_mm,68,3349.783
tank_pump1_mm,328,3349.784
tank_pump2_mm,312,3349.785
tank_tower_mm,453,3349.786
Simulated_hour,1,3349.811
Demand,0.10682,3349.813
Flow_valve1,0.1086,3349.822
Flow_valve2,0.0012,3349.823
tank_consumer_mm,68,3350.856
tank_pump1_mm,329,3350.857
tank_pump2_mm,311,3350.858
tank_tower_mm,453,3350.859
Simulated_hour,1,3350.883
Demand,0.10682,3350.884
Flow_valve1,0.1062,3350.895
Flow_valve2,0.0012,3350.896
tank_consumer_mm,68,3351.922
tank_pump1_mm,328,3351.923
tank_pump2_mm,312,3351.925
tank_tower_mm,452,3351.926
Simulated_hour,1,3351.951
Demand,0.10682,3351.952
Flow_valve1,0.1086,3351.962
Flow_valve2,0.0012,3351.963
tank_consumer_mm,68,3352.991
tank_pump1_mm,329,3352.992
tank_pump2_mm,312,3352.993
tank_tower_mm,452,3352.994
Simulated_hour,1,3353.02
Demand,0.10682,3353.021
Flow_valve1,0.108,3353.031
Flow_valve2,0.0018,3353.032
tank_consumer_mm,68,3354.063
tank_pump1_mm,329,3354.064
tank_pump2_mm,312,3354.065
tank_tower_mm,452,3354.066
Simulated_hour,1,3354.092
Demand,0.10682,3354.093
Flow_valve1,0.1062,3354.102
Flow_valve2,0.0012,3354.103
tank_consumer_mm,68,3355.135
tank_pump1_mm,328,3355.136
tank_pump2_mm,312,3355.136
tank_tower_mm,452,3355.137
Simulated_hour,1,3355.163
Demand,0.10682,3355.164
Flow_valve1,0.108,3355.175
Flow_valve2,0.0018,3355.175
tank_consumer_mm,68,3356.199
tank_pump1_mm,328,3356.2
tank_pump2_mm,312,3356.201
tank_tower_mm,452,3356.202
Simulated_hour,1,3356.228
Demand,0.10682,3356.228
Flow_valve1,0.1074,3356.239
Flow_valve2,0.0012,3356.239
tank_consumer_mm,68,3357.263
tank_pump1_mm,328,3357.264
tank_pump2_mm,312,3357.265
tank_tower_mm,452,3357.266
Simulated_hour,1,3357.292
Demand,0.10682,3357.293
Flow_valve1,0.1086,3357.303
Flow_valve2,0.0018,3357.304
tank_consumer_mm,68,3358.342
tank_pump1_mm,329,3358.344
tank_pump2_mm,312,3358.345
tank_tower_mm,453,3358.346
Simulated_hour,1,3358.371
Demand,0.10682,3358.372
Flow_valve1,0.1086,3358.383
Flow_valve2,0.0012,3358.383
tank_consumer_mm,68,3359.435
tank_pump1_mm,328,3359.436
tank_pump2_mm,311,3359.437
tank_tower_mm,452,3359.438
Simulated_hour,1,3359.463
Demand,0.10682,3359.464
Flow_valve1,0.108,3359.475
Flow_valve2,0.0018,3359.476
tank_consumer_mm,68,3360.499
tank_pump1_mm,328,3360.5
tank_pump2_mm,311,3360.501
tank_tower_mm,453,3360.502
Simulated_hour,1,3360.528
Demand,0.10682,3360.529
Flow_valve1,0.1122,3360.539
Flow_valve2,0.0012,3360.54
tank_consumer_mm,69,3361.576
tank_pump1_mm,328,3361.576
tank_pump2_mm,311,3361.578
tank_tower_mm,452,3361.579
Simulated_hour,1,3361.604
Demand,0.10682,3361.604
Flow_valve1,0.1092,3361.614
Flow_valve2,0.0012,3361.615
tank_consumer_mm,69,3362.643
tank_pump1_mm,329,3362.644
tank_pump2_mm,311,3362.645
tank_tower_mm,453,3362.646
Simulated_hour,1,3362.672
Demand,0.10682,3362.673
Flow_valve1,0.1068,3362.683
Flow_valve2,0.0012,3362.684
tank_consumer_mm,69,3363.718
tank_pump1_mm,329,3363.72
tank_pump2_mm,311,3363.722
tank_tower_mm,452,3363.722
Simulated_hour,1,3363.748
Demand,0.10682,3363.749
Flow_valve1,0.1092,3363.76
Flow_valve2,0.0012,3363.761
tank_consumer_mm,69,3364.783
tank_pump1_mm,328,3364.785
tank_pump2_mm,310,3364.786
tank_tower_mm,452,3364.786
Simulated_hour,1,3364.811
Demand,0.10682,3364.812
Flow_valve1,0.1086,3364.823
Flow_valve2,0.0018,3364.824
tank_consumer_mm,69,3365.846
tank_pump1_mm,329,3365.847
tank_pump2_mm,311,3365.849
tank_tower_mm,452,3365.85
Simulated_hour,1,3365.876
Demand,0.10682,3365.877
Flow_valve1,0.1092,3365.887
Flow_valve2,0.0018,3365.888
tank_consumer_mm,70,3366.919
tank_pump1_mm,328,3366.92
tank_pump2_mm,311,3366.921
tank_tower_mm,452,3366.922
Simulated_hour,1,3366.948
Demand,0.10682,3366.949
Flow_valve1,0.1098,3366.955
Flow_valve2,0.0012,3366.956
tank_consumer_mm,70,3367.996
tank_pump1_mm,329,3367.996
tank_pump2_mm,310,3367.997
tank_tower_mm,453,3367.998
Simulated_hour,1,3368.02
Demand,0.10682,3368.02
Flow_valve1,0.1086,3368.031
Flow_valve2,0.0012,3368.032
tank_consumer_mm,70,3369.066
tank_pump1_mm,328,3369.068
tank_pump2_mm,310,3369.069
tank_tower_mm,452,3369.07
Simulated_hour,1,3369.096
Demand,0.10682,3369.097
Flow_valve1,0.1092,3369.107
Flow_valve2,0.0012,3369.108
tank_consumer_mm,70,3370.135
tank_pump1_mm,328,3370.136
tank_pump2_mm,310,3370.137
tank_tower_mm,452,3370.138
Simulated_hour,1,3370.164
Demand,0.10682,3370.164
Flow_valve1,0.1092,3370.175
Flow_valve2,0.0012,3370.176
tank_consumer_mm,70,3371.211
tank_pump1_mm,329,3371.212
tank_pump2_mm,310,3371.213
tank_tower_mm,453,3371.214
Simulated_hour,1,3371.239
Demand,0.10682,3371.241
Flow_valve1,0.1044,3371.247
Flow_valve2,0.0012,3371.247
tank_consumer_mm,70,3372.275
tank_pump1_mm,329,3372.276
tank_pump2_mm,310,3372.276
tank_tower_mm,452,3372.278
Simulated_hour,1,3372.304
Demand,0.10682,3372.305
Flow_valve1,0.1086,3372.311
Flow_valve2,0.0012,3372.312
tank_consumer_mm,70,3373.339
tank_pump1_mm,328,3373.34
tank_pump2_mm,309,3373.341
tank_tower_mm,452,3373.342
Simulated_hour,1,3373.367
Demand,0.10682,3373.368
Flow_valve1,0.1098,3373.379
Flow_valve2,0.0012,3373.38
tank_consumer_mm,70,3374.404
tank_pump1_mm,329,3374.404
tank_pump2_mm,309,3374.405
tank_tower_mm,453,3374.406
Simulated_hour,1,3374.432
Demand,0.10682,3374.433
Flow_valve1,0.1068,3374.443
Flow_valve2,0.0012,3374.444
tank_consumer_mm,70,3375.471
tank_pump1_mm,329,3375.473
tank_pump2_mm,309,3375.473
tank_tower_mm,452,3375.474
Simulated_hour,1,3375.499
Demand,0.10682,3375.5
Flow_valve1,0.1092,3375.512
Flow_valve2,0.0012,3375.512
tank_consumer_mm,71,3376.534
