ID,Data,Time
flow,0.1176,3465.692
flow,0.1188,3466.697
flow,0.1206,3467.694
flow,0.1218,3468.701
flow,0.1248,3469.704
flow,0.126,3470.712
flow,0.126,3471.712
flow,0.1248,3472.728
flow,0.1206,3473.74
flow,0.1158,3474.744
flow,0.114,3475.753
flow,0.1146,3476.768
flow,0.1158,3477.769
flow,0.117,3478.78
flow,0.12,3479.789
flow,0.1236,3480.809
flow,0.1278,3481.805
flow,0.135,3482.82
flow,0.1416,3483.821
flow,0.1476,3484.825
flow,0.153,3485.84
flow,0.1548,3486.841
flow,0.1536,3487.845
flow,0.15,3488.849
flow,0.1458,3489.86
flow,0.1428,3490.873
flow,0.141,3491.885
flow,0.1368,3492.893
flow,0.126,3493.937
flow,0.117,3494.917
flow,0.1116,3495.929
flow,0.111,3496.945
flow,0.1116,3497.957
flow,0.1116,3498.973
flow,0.1146,3499.972
flow,0.1176,3500.976
flow,0.1218,3501.996
flow,0.1236,3503.0
flow,0.1236,3504.0
flow,0.123,3505.009
flow,0.1176,3506.013
flow,0.114,3507.016
flow,0.1128,3508.029
flow,0.1128,3509.033
flow,0.114,3510.028
flow,0.114,3511.036
flow,0.1158,3512.044
flow,0.1206,3513.045
flow,0.1236,3514.048
flow,0.1236,3515.056
flow,0.1236,3516.067
flow,0.123,3517.072
flow,0.1206,3518.076
flow,0.1176,3519.077
flow,0.1176,3520.076
flow,0.12,3521.081
flow,0.1218,3522.097
flow,0.123,3523.112
flow,0.123,3524.117
flow,0.1248,3525.125
flow,0.1266,3526.124
flow,0.1278,3527.128
flow,0.1278,3528.144
flow,0.1278,3529.157
flow,0.1266,3530.161
flow,0.1236,3531.168
flow,0.117,3532.169
flow,0.1116,3533.181
flow,0.1086,3534.18
flow,0.1056,3535.197
flow,0.108,3536.201
flow,0.1116,3537.209
flow,0.1176,3538.21
flow,0.1206,3539.212
flow,0.1236,3540.224
flow,0.1278,3541.24
flow,0.135,3542.24
flow,0.1416,3543.248
flow,0.1488,3544.261
flow,0.1536,3545.277
flow,0.1548,3546.284
flow,0.153,3547.288
flow,0.1458,3548.304
flow,0.1326,3549.318
flow,0.1158,3550.316
flow,0.102,3551.316
flow,0.093,3552.321
flow,0.0888,3553.333
flow,0.0936,3554.337
flow,0.1056,3555.353
flow,0.1188,3556.37
flow,0.1278,3557.381
flow,0.1338,3558.397
flow,0.1368,3559.413
flow,0.1326,3560.421
flow,0.1278,3561.425
flow,0.123,3562.43
flow,0.117,3563.436
flow,0.1116,3564.448
flow,0.1098,3565.452
flow,0.1068,3566.46
flow,0.1056,3567.464
flow,0.111,3568.488
flow,0.1158,3569.48
flow,0.1206,3570.484
flow,0.1236,3571.492
flow,0.1278,3572.5
flow,0.1296,3573.516
flow,0.129,3574.517
flow,0.1248,3575.525
flow,0.12,3576.537
ref,0.1199,3577.534
flow,0.1158,3577.544
flow,0.1116,3578.545
flow,0.111,3579.56
flow,0.1146,3580.572
flow,0.12,3581.589
flow,0.1236,3582.604
flow,0.1266,3583.616
flow,0.1266,3584.617
flow,0.1278,3585.62
flow,0.126,3586.62
flow,0.1206,3587.636
flow,0.1146,3588.636
flow,0.111,3589.644
flow,0.108,3590.648
flow,0.1098,3591.653
flow,0.1146,3592.66
flow,0.1176,3593.668
flow,0.1218,3594.672
flow,0.1248,3595.677
flow,0.1278,3596.684
flow,0.1278,3597.697
flow,0.1236,3598.701
flow,0.1206,3599.704
flow,0.117,3600.705
flow,0.117,3601.709
flow,0.1248,3602.725
flow,0.1368,3603.724
flow,0.1476,3604.729
flow,0.1518,3605.732
flow,0.1518,3606.737
flow,0.1458,3607.745
flow,0.1326,3608.748
flow,0.1146,3609.761
flow,0.0978,3610.765
flow,0.0888,3611.769
flow,0.0846,3612.772
flow,0.0918,3613.785
flow,0.1038,3614.789
flow,0.1158,3615.797
flow,0.1266,3616.805
flow,0.1326,3617.822
flow,0.1338,3618.816
flow,0.132,3619.824
flow,0.1248,3620.829
flow,0.117,3621.845
flow,0.1116,3622.845
flow,0.111,3623.849
flow,0.1116,3624.857
flow,0.1128,3625.868
flow,0.117,3626.877
flow,0.1206,3627.877
flow,0.1248,3628.884
flow,0.1278,3629.897
flow,0.1248,3630.9
flow,0.1206,3631.901
flow,0.1146,3632.904
flow,0.1116,3633.912
flow,0.1098,3634.928
flow,0.1128,3635.944
flow,0.1176,3636.956
flow,0.123,3637.968
flow,0.1266,3638.984
flow,0.1266,3639.997
flow,0.1236,3641.012
flow,0.1188,3642.029
flow,0.114,3643.036
flow,0.108,3644.036
flow,0.1068,3645.04
flow,0.1086,3646.057
flow,0.114,3647.069
flow,0.117,3648.085
flow,0.1176,3649.085
flow,0.1158,3650.105
flow,0.1176,3651.109
flow,0.1188,3652.118
flow,0.1176,3653.12
flow,0.117,3654.125
flow,0.1158,3655.132
flow,0.1158,3656.133
flow,0.1158,3657.145
flow,0.114,3658.145
flow,0.1098,3659.156
flow,0.1068,3660.165
flow,0.1068,3661.169
flow,0.1116,3662.184
flow,0.1248,3663.185
flow,0.1386,3664.178
flow,0.153,3665.18
flow,0.1608,3666.193
flow,0.1626,3667.205
flow,0.156,3668.206
flow,0.1416,3669.217
flow,0.126,3670.217
flow,0.1098,3671.216
flow,0.0966,3672.226
flow,0.0918,3673.232
flow,0.0948,3674.245
flow,0.1026,3675.252
flow,0.1116,3676.264
flow,0.117,3677.278
flow,0.117,3678.289
flow,0.1176,3679.297
flow,0.1188,3680.292
flow,0.117,3681.304
flow,0.1158,3682.309
flow,0.114,3683.313
flow,0.114,3684.325
flow,0.114,3685.341
flow,0.1116,3686.34
flow,0.111,3687.337
flow,0.1116,3688.356
flow,0.1116,3689.368
flow,0.111,3690.377
flow,0.111,3691.389
flow,0.1128,3692.404
flow,0.1176,3693.417
flow,0.1206,3694.429
flow,0.1218,3695.445
flow,0.1188,3696.461
flow,0.1146,3697.472
flow,0.1116,3698.488
flow,0.108,3699.496
flow,0.1086,3700.513
flow,0.1128,3701.529
flow,0.1188,3702.545
flow,0.1236,3703.549
flow,0.1278,3704.557
flow,0.1296,3705.568
flow,0.1296,3706.578
flow,0.1248,3707.585
flow,0.117,3708.582
flow,0.111,3709.6
flow,0.1068,3710.605
flow,0.1056,3711.617
flow,0.111,3712.625
flow,0.1146,3713.633
flow,0.1176,3714.633
flow,0.12,3715.645
flow,0.1206,3716.653
flow,0.123,3717.649
flow,0.123,3718.665
flow,0.1236,3719.676
flow,0.1248,3720.676
flow,0.1248,3721.676
flow,0.1266,3722.68
flow,0.132,3723.688
flow,0.138,3724.693
flow,0.1428,3725.697
flow,0.144,3726.7
flow,0.1416,3727.704
flow,0.1368,3728.721
flow,0.1296,3729.736
flow,0.12,3730.746
flow,0.1116,3731.749
flow,0.1038,3732.757
flow,0.099,3733.765
flow,0.099,3734.769
flow,0.102,3735.773
flow,0.105,3736.784
flow,0.1128,3737.785
flow,0.12,3738.789
flow,0.1236,3739.798
flow,0.1248,3740.801
flow,0.1218,3741.809
flow,0.1176,3742.813
flow,0.111,3743.821
flow,0.1056,3744.825
flow,0.1056,3745.828
flow,0.108,3746.836
flow,0.1116,3747.849
flow,0.114,3748.852
flow,0.1158,3749.857
flow,0.1158,3750.861
flow,0.1146,3751.865
flow,0.1146,3752.869
flow,0.1158,3753.872
flow,0.1176,3754.877
flow,0.1188,3755.885
flow,0.12,3756.9
flow,0.1206,3757.9
flow,0.123,3758.909
flow,0.123,3759.925
flow,0.12,3760.925
flow,0.117,3761.933
flow,0.1158,3762.938
flow,0.1146,3763.937
flow,0.1128,3764.952
flow,0.114,3765.965
flow,0.1146,3766.98
flow,0.117,3767.997
flow,0.1188,3769.009
flow,0.1176,3770.013
flow,0.1176,3771.013
flow,0.1188,3772.013
flow,0.1188,3773.021
flow,0.1176,3774.025
flow,0.117,3775.033
flow,0.1176,3776.033
flow,0.1188,3777.038
flow,0.117,3778.037
flow,0.1158,3779.049
flow,0.1158,3780.049
flow,0.1128,3781.053
flow,0.1128,3782.06
flow,0.12,3783.061
flow,0.132,3784.069
flow,0.144,3785.074
flow,0.1566,3786.073
flow,0.1626,3787.078
flow,0.1596,3788.081
flow,0.153,3789.085
flow,0.141,3790.101
flow,0.1296,3791.105
flow,0.1188,3792.121
flow,0.111,3793.124
flow,0.1068,3794.129
flow,0.1056,3795.137
flow,0.108,3796.137
flow,0.1068,3797.137
flow,0.1056,3798.154
flow,0.105,3799.157
flow,0.1056,3800.161
flow,0.1086,3801.165
flow,0.1128,3802.173
flow,0.1146,3803.177
flow,0.12,3804.193
flow,0.123,3805.196
flow,0.126,3806.204
flow,0.1236,3807.217
flow,0.12,3808.217
flow,0.117,3809.221
flow,0.1146,3810.228
flow,0.1116,3811.244
flow,0.1116,3812.245
flow,0.114,3813.253
flow,0.1146,3814.257
flow,0.1158,3815.268
flow,0.1158,3816.277
flow,0.117,3817.282
flow,0.1188,3818.293
flow,0.1188,3819.296
flow,0.12,3820.305
flow,0.123,3821.31
flow,0.1236,3822.321
flow,0.126,3823.326
flow,0.1278,3824.341
flow,0.1266,3825.353
flow,0.1266,3826.365
flow,0.126,3827.376
flow,0.1266,3828.381
flow,0.126,3829.399
flow,0.123,3830.397
flow,0.1206,3831.409
flow,0.1188,3832.424
flow,0.114,3833.438
flow,0.1116,3834.449
flow,0.1116,3835.448
flow,0.1128,3836.46
flow,0.1146,3837.478
flow,0.1188,3838.48
flow,0.12,3839.481
flow,0.1206,3840.489
flow,0.1206,3841.493
flow,0.1206,3842.508
flow,0.1236,3843.513
flow,0.1326,3844.526
flow,0.1398,3845.541
flow,0.147,3846.545
flow,0.15,3847.545
flow,0.15,3848.553
flow,0.1488,3849.561
flow,0.1446,3850.572
flow,0.1398,3851.589
flow,0.1308,3852.593
flow,0.1176,3853.601
flow,0.1026,3854.601
flow,0.096,3855.601
flow,0.0936,3856.617
flow,0.096,3857.625
flow,0.1008,3858.624
flow,0.1086,3859.625
flow,0.1158,3860.641
flow,0.1206,3861.657
flow,0.1236,3862.669
flow,0.1206,3863.673
flow,0.12,3864.673
flow,0.1176,3865.682
flow,0.114,3866.714
flow,0.111,3867.689
flow,0.1116,3868.693
flow,0.1098,3869.704
flow,0.1086,3870.709
flow,0.108,3871.721
flow,0.111,3872.721
flow,0.114,3873.729
flow,0.117,3874.737
flow,0.1188,3875.745
ref,0.1079,3876.737
flow,0.12,3876.748
flow,0.1218,3877.761
flow,0.123,3878.769
flow,0.1176,3879.785
flow,0.1128,3880.789
flow,0.1086,3881.801
flow,0.1086,3882.817
flow,0.1098,3883.828
flow,0.111,3884.829
flow,0.1116,3885.845
flow,0.111,3886.858
flow,0.1098,3887.869
flow,0.1068,3888.878
flow,0.1068,3889.893
flow,0.108,3890.909
flow,0.108,3891.917
flow,0.1068,3892.921
flow,0.1086,3893.938
flow,0.1086,3894.937
flow,0.1086,3895.949
flow,0.1098,3896.965
flow,0.111,3897.973
flow,0.111,3898.989
flow,0.1086,3899.989
flow,0.108,3901.001
flow,0.108,3902.005
flow,0.108,3903.01
flow,0.1116,3904.021
flow,0.1206,3905.037
flow,0.1296,3906.054
flow,0.1386,3907.053
flow,0.147,3908.069
flow,0.1476,3909.073
flow,0.141,3910.077
flow,0.1266,3911.081
flow,0.1068,3912.081
flow,0.0888,3913.085
flow,0.075,3914.089
flow,0.072,3915.096
flow,0.078,3916.11
flow,0.09,3917.121
flow,0.1008,3918.125
flow,0.108,3919.149
flow,0.1128,3920.145
flow,0.1146,3921.149
flow,0.117,3922.15
flow,0.1158,3923.158
flow,0.1128,3924.161
flow,0.111,3925.165
flow,0.1068,3926.18
flow,0.105,3927.185
flow,0.102,3928.2
flow,0.099,3929.217
flow,0.0966,3930.217
flow,0.099,3931.229
flow,0.1008,3932.245
flow,0.1056,3933.245
flow,0.1098,3934.253
flow,0.111,3935.254
flow,0.1128,3936.257
flow,0.1146,3937.265
flow,0.1128,3938.273
flow,0.1098,3939.273
flow,0.105,3940.277
flow,0.0996,3941.277
flow,0.0978,3942.285
flow,0.0978,3943.285
flow,0.0996,3944.29
flow,0.1038,3945.289
flow,0.108,3946.305
flow,0.1098,3947.313
flow,0.1116,3948.326
flow,0.1128,3949.341
flow,0.114,3950.345
flow,0.114,3951.349
flow,0.1128,3952.365
flow,0.1128,3953.37
flow,0.1086,3954.37
flow,0.1026,3955.381
flow,0.0996,3956.381
flow,0.1026,3957.385
flow,0.1056,3958.402
flow,0.108,3959.414
flow,0.1086,3960.429
flow,0.111,3961.442
flow,0.1116,3962.456
flow,0.114,3963.469
flow,0.1188,3964.469
flow,0.126,3965.477
flow,0.1356,3966.479
flow,0.1416,3967.477
flow,0.1428,3968.493
flow,0.1368,3969.497
flow,0.1248,3970.497
flow,0.108,3971.506
flow,0.0906,3972.51
flow,0.0786,3973.513
flow,0.075,3974.517
flow,0.0816,3975.525
flow,0.093,3976.533
flow,0.105,3977.537
flow,0.1146,3978.541
flow,0.12,3979.549
flow,0.1218,3980.557
flow,0.117,3981.565
flow,0.1116,3982.573
flow,0.105,3983.581
flow,0.0996,3984.585
flow,0.0978,3985.593
flow,0.0966,3986.601
flow,0.0966,3987.605
flow,0.0966,3988.618
flow,0.099,3989.625
flow,0.1056,3990.629
flow,0.111,3991.633
flow,0.114,3992.641
flow,0.1158,3993.646
flow,0.1116,3994.655
flow,0.1056,3995.659
flow,0.0996,3996.662
flow,0.096,3997.661
flow,0.0966,3998.678
flow,0.0996,3999.687
flow,0.105,4000.697
flow,0.1098,4001.701
flow,0.1128,4002.706
flow,0.114,4003.722
flow,0.1146,4004.733
flow,0.1086,4005.733
flow,0.102,4006.749
flow,0.0978,4007.753
flow,0.099,4008.758
flow,0.1008,4009.765
flow,0.1026,4010.765
flow,0.1068,4011.769
flow,0.1098,4012.769
flow,0.1128,4013.773
flow,0.114,4014.785
flow,0.1128,4015.801
flow,0.111,4016.817
flow,0.1068,4017.817
flow,0.0996,4018.825
flow,0.096,4019.841
flow,0.096,4020.841
flow,0.1008,4021.854
flow,0.108,4022.857
flow,0.1146,4023.857
flow,0.1236,4024.861
flow,0.1326,4025.873
flow,0.141,4026.885
flow,0.1458,4027.886
flow,0.1446,4028.901
flow,0.141,4029.901
flow,0.1308,4030.914
flow,0.1158,4031.913
flow,0.099,4032.929
flow,0.0858,4033.933
flow,0.0798,4034.946
flow,0.084,4035.958
flow,0.0906,4036.962
flow,0.099,4037.962
flow,0.1068,4038.97
flow,0.114,4039.973
flow,0.12,4040.981
flow,0.117,4041.981
flow,0.1116,4042.989
flow,0.105,4043.998
flow,0.099,4045.001
flow,0.0966,4046.006
flow,0.096,4047.01
flow,0.0966,4048.014
flow,0.0978,4049.013
flow,0.1008,4050.017
flow,0.105,4051.017
flow,0.111,4052.022
flow,0.1128,4053.025
flow,0.111,4054.033
flow,0.1068,4055.049
flow,0.102,4056.061
flow,0.0996,4057.062
flow,0.099,4058.065
flow,0.099,4059.077
flow,0.105,4060.089
flow,0.108,4061.105
flow,0.111,4062.105
flow,0.1128,4063.109
flow,0.114,4064.121
flow,0.1098,4065.133
flow,0.1026,4066.145
flow,0.0978,4067.145
flow,0.099,4068.158
flow,0.1008,4069.17
flow,0.1056,4070.181
flow,0.111,4071.193
flow,0.1128,4072.198
flow,0.1146,4073.214
flow,0.1128,4074.225
flow,0.1086,4075.237
flow,0.1026,4076.253
flow,0.0996,4077.266
flow,0.099,4078.277
flow,0.1008,4079.289
flow,0.105,4080.302
flow,0.108,4081.302
flow,0.1098,4082.301
flow,0.111,4083.305
flow,0.114,4084.318
flow,0.1188,4085.317
flow,0.1266,4086.334
flow,0.1356,4087.35
flow,0.141,4088.366
flow,0.1398,4089.378
flow,0.1356,4090.377
flow,0.126,4091.378
flow,0.114,4092.389
flow,0.102,4093.398
flow,0.09,4094.409
flow,0.0846,4095.426
flow,0.087,4096.437
flow,0.093,4097.449
flow,0.0996,4098.457
flow,0.1086,4099.474
flow,0.1158,4100.473
flow,0.1176,4101.489
flow,0.1146,4102.489
flow,0.111,4103.501
flow,0.1056,4104.506
flow,0.1038,4105.517
flow,0.0996,4106.517
flow,0.0978,4107.53
flow,0.0948,4108.541
flow,0.093,4109.557
flow,0.0948,4110.574
flow,0.1008,4111.589
flow,0.1068,4112.597
flow,0.111,4113.61
flow,0.111,4114.626
flow,0.111,4115.637
flow,0.1098,4116.649
flow,0.1068,4117.657
flow,0.102,4118.661
flow,0.0978,4119.674
flow,0.093,4120.678
flow,0.096,4121.682
flow,0.1008,4122.693
flow,0.1038,4123.698
flow,0.108,4124.7
flow,0.111,4125.713
flow,0.114,4126.717
flow,0.1158,4127.718
flow,0.1158,4128.734
flow,0.1146,4129.734
flow,0.1086,4130.749
flow,0.1038,4131.753
flow,0.0978,4132.753
flow,0.0948,4133.758
flow,0.096,4134.762
flow,0.0996,4135.77
flow,0.105,4136.779
flow,0.1086,4137.782
flow,0.1146,4138.802
flow,0.1146,4139.798
flow,0.1158,4140.813
flow,0.114,4141.826
flow,0.1098,4142.838
flow,0.1026,4143.849
flow,0.099,4144.862
flow,0.102,4145.87
flow,0.114,4146.869
flow,0.1248,4147.885
flow,0.1338,4148.903
flow,0.141,4149.91
flow,0.144,4150.925
flow,0.1386,4151.942
flow,0.1278,4152.957
flow,0.114,4153.959
flow,0.0996,4154.97
flow,0.087,4155.986
flow,0.081,4156.993
flow,0.0816,4158.005
flow,0.0888,4159.018
flow,0.0978,4160.037
flow,0.1056,4161.041
flow,0.111,4162.049
flow,0.1128,4163.061
flow,0.114,4164.07
flow,0.1098,4165.077
flow,0.1038,4166.089
flow,0.0996,4167.098
flow,0.0978,4168.113
flow,0.0966,4169.121
flow,0.1008,4170.121
flow,0.1038,4171.125
flow,0.1068,4172.129
flow,0.111,4173.134
flow,0.114,4174.145
flow,0.1158,4175.153
flow,0.1128,4176.161
ref,0.1393,4177.152
flow,0.1056,4177.162
flow,0.1008,4178.17
flow,0.0996,4179.169
flow,0.1068,4180.174
flow,0.117,4181.177
flow,0.1278,4182.186
flow,0.135,4183.198
flow,0.1368,4184.201
flow,0.135,4185.214
flow,0.1296,4186.218
flow,0.1218,4187.23
flow,0.1146,4188.238
flow,0.1098,4189.241
flow,0.1056,4190.246
flow,0.108,4191.254
flow,0.1128,4192.256
flow,0.117,4193.27
flow,0.1188,4194.277
flow,0.12,4195.289
flow,0.1188,4196.305
flow,0.1176,4197.317
flow,0.126,4198.33
flow,0.135,4199.33
flow,0.1416,4200.33
flow,0.1446,4201.342
flow,0.1398,4202.357
flow,0.1338,4203.361
flow,0.129,4204.378
flow,0.1266,4205.378
flow,0.132,4206.382
flow,0.144,4207.382
flow,0.159,4208.386
flow,0.171,4209.385
flow,0.1728,4210.402
flow,0.1686,4211.41
flow,0.165,4212.41
flow,0.1596,4213.426
flow,0.1518,4214.426
flow,0.1416,4215.431
flow,0.1338,4216.433
flow,0.1308,4217.445
flow,0.1296,4218.462
flow,0.1296,4219.473
flow,0.129,4220.49
flow,0.129,4221.506
flow,0.1266,4222.517
flow,0.126,4223.522
flow,0.1236,4224.534
flow,0.1218,4225.534
flow,0.1218,4226.537
flow,0.1236,4227.538
flow,0.1308,4228.542
flow,0.141,4229.546
flow,0.1488,4230.55
flow,0.1506,4231.554
flow,0.1476,4232.565
flow,0.1398,4233.57
flow,0.1326,4234.577
flow,0.129,4235.578
flow,0.1278,4236.582
flow,0.123,4237.598
flow,0.1248,4238.609
flow,0.132,4239.614
flow,0.138,4240.626
flow,0.144,4241.625
flow,0.1476,4242.631
flow,0.1488,4243.634
flow,0.1446,4244.638
flow,0.138,4245.655
flow,0.1296,4246.658
flow,0.1236,4247.674
flow,0.1206,4248.678
flow,0.1248,4249.694
flow,0.1338,4250.699
flow,0.1446,4251.698
flow,0.15,4252.705
flow,0.153,4253.722
flow,0.153,4254.733
flow,0.147,4255.75
flow,0.138,4256.762
flow,0.1296,4257.778
flow,0.1236,4258.778
flow,0.1218,4259.782
flow,0.126,4260.79
flow,0.135,4261.794
flow,0.1458,4262.803
flow,0.1506,4263.801
flow,0.1536,4264.806
flow,0.159,4265.814
flow,0.1596,4266.818
flow,0.159,4267.822
flow,0.1578,4268.833
flow,0.1566,4269.847
flow,0.156,4270.862
flow,0.1566,4271.867
flow,0.156,4272.87
flow,0.1566,4273.878
flow,0.156,4274.881
flow,0.1518,4275.882
flow,0.144,4276.886
flow,0.1356,4277.886
flow,0.1296,4278.902
flow,0.1266,4279.913
flow,0.129,4280.93
flow,0.129,4281.946
flow,0.1278,4282.957
flow,0.126,4283.962
flow,0.123,4284.962
flow,0.1218,4285.973
flow,0.1206,4286.982
flow,0.1206,4287.998
flow,0.1266,4288.997
flow,0.1368,4290.009
flow,0.144,4291.014
flow,0.1458,4292.026
flow,0.1386,4293.037
flow,0.132,4294.05
flow,0.1248,4295.049
flow,0.123,4296.066
flow,0.1248,4297.078
flow,0.1326,4298.089
flow,0.1416,4299.105
flow,0.15,4300.118
flow,0.1536,4301.13
flow,0.1548,4302.142
flow,0.1488,4303.157
flow,0.1398,4304.174
flow,0.132,4305.174
flow,0.1236,4306.178
flow,0.12,4307.178
flow,0.1206,4308.19
flow,0.1308,4309.194
flow,0.1398,4310.198
flow,0.1458,4311.201
flow,0.1506,4312.204
flow,0.1548,4313.206
flow,0.1536,4314.21
flow,0.144,4315.217
flow,0.1326,4316.218
flow,0.1248,4317.221
flow,0.1176,4318.223
flow,0.1176,4319.229
flow,0.1248,4320.241
flow,0.1356,4321.259
flow,0.1488,4322.273
flow,0.1536,4323.282
flow,0.1566,4324.29
flow,0.1578,4325.294
flow,0.153,4326.302
flow,0.1476,4327.314
flow,0.147,4328.326
flow,0.1488,4329.329
flow,0.15,4330.337
flow,0.1518,4331.354
flow,0.1548,4332.358
flow,0.1548,4333.358
flow,0.1518,4334.362
flow,0.15,4335.377
flow,0.1488,4336.39
flow,0.1458,4337.398
flow,0.1416,4338.407
flow,0.1368,4339.405
flow,0.135,4340.418
flow,0.1326,4341.434
flow,0.1296,4342.434
flow,0.1266,4343.446
flow,0.1236,4344.45
flow,0.1248,4345.454
flow,0.1248,4346.47
flow,0.1236,4347.475
flow,0.129,4348.478
flow,0.1356,4349.477
flow,0.1398,4350.491
flow,0.1416,4351.506
flow,0.1398,4352.505
flow,0.1338,4353.51
flow,0.1278,4354.521
flow,0.1236,4355.518
flow,0.1218,4356.526
flow,0.1278,4357.53
flow,0.1368,4358.533
flow,0.1416,4359.538
flow,0.147,4360.538
flow,0.1506,4361.555
flow,0.15,4362.558
flow,0.1416,4363.573
flow,0.129,4364.579
flow,0.123,4365.582
flow,0.1206,4366.582
flow,0.1266,4367.586
flow,0.1356,4368.586
flow,0.1446,4369.589
flow,0.1476,4370.605
flow,0.1488,4371.606
flow,0.1488,4372.614
flow,0.1476,4373.618
flow,0.1446,4374.626
flow,0.1386,4375.64
