ID,Data,Time
tank_consumer_mm,117,81363.133
tank_pump1_mm,450,81363.134
tank_pump2_mm,452,81363.135
tank_tower_mm,139,81363.135
Simulated_hour,1,81363.145
Demand,0.10682,81363.147
Flow_valve1,0.105,81363.157
Flow_valve2,0.0012,81363.157
tank_consumer_mm,118,81364.184
tank_pump1_mm,450,81364.186
tank_pump2_mm,452,81364.186
tank_tower_mm,139,81364.187
Simulated_hour,1,81364.198
Demand,0.10682,81364.199
Flow_valve1,0.1062,81364.209
Flow_valve2,0.0018,81364.209
tank_consumer_mm,117,81365.246
tank_pump1_mm,450,81365.247
tank_pump2_mm,452,81365.247
tank_tower_mm,139,81365.248
Simulated_hour,1,81365.258
Demand,0.10682,81365.258
Flow_valve1,0.1074,81365.269
Flow_valve2,0.0012,81365.269
tank_consumer_mm,118,81366.294
tank_pump1_mm,450,81366.295
tank_pump2_mm,452,81366.296
tank_tower_mm,139,81366.297
Simulated_hour,1,81366.305
Demand,0.10682,81366.305
Flow_valve1,0.1038,81366.317
Flow_valve2,0.0018,81366.318
tank_consumer_mm,118,81367.341
tank_pump1_mm,450,81367.343
tank_pump2_mm,452,81367.343
tank_tower_mm,139,81367.344
Simulated_hour,1,81367.353
Demand,0.10682,81367.354
Flow_valve1,0.1038,81367.365
Flow_valve2,0.0012,81367.366
tank_consumer_mm,118,81368.393
tank_pump1_mm,450,81368.394
tank_pump2_mm,452,81368.395
tank_tower_mm,139,81368.396
Simulated_hour,1,81368.406
Demand,0.10682,81368.407
Flow_valve1,0.1062,81368.417
Flow_valve2,0.0018,81368.418
tank_consumer_mm,118,81369.449
tank_pump1_mm,450,81369.45
tank_pump2_mm,452,81369.451
tank_tower_mm,139,81369.452
Simulated_hour,1,81369.462
Demand,0.10682,81369.463
Flow_valve1,0.1056,81369.473
Flow_valve2,0.0012,81369.474
tank_consumer_mm,118,81370.513
tank_pump1_mm,450,81370.515
tank_pump2_mm,452,81370.516
tank_tower_mm,139,81370.516
Simulated_hour,1,81370.526
Demand,0.10682,81370.527
Flow_valve1,0.1044,81370.538
Flow_valve2,0.0018,81370.538
tank_consumer_mm,119,81371.577
tank_pump1_mm,450,81371.578
tank_pump2_mm,452,81371.579
tank_tower_mm,139,81371.58
Simulated_hour,1,81371.59
Demand,0.10682,81371.59
Flow_valve1,0.1038,81371.597
Flow_valve2,0.0012,81371.598
tank_consumer_mm,119,81372.621
tank_pump1_mm,450,81372.622
tank_pump2_mm,452,81372.623
tank_tower_mm,139,81372.624
Simulated_hour,1,81372.633
Demand,0.10682,81372.634
Flow_valve1,0.1038,81372.645
Flow_valve2,0.0012,81372.646
tank_consumer_mm,119,81373.669
tank_pump1_mm,450,81373.67
tank_pump2_mm,451,81373.671
tank_tower_mm,139,81373.672
Simulated_hour,1,81373.681
Demand,0.10682,81373.682
Flow_valve1,0.1056,81373.693
Flow_valve2,0.0018,81373.694
tank_consumer_mm,119,81374.721
tank_pump1_mm,450,81374.722
tank_pump2_mm,451,81374.723
tank_tower_mm,139,81374.724
Simulated_hour,1,81374.734
Demand,0.10682,81374.734
Flow_valve1,0.1032,81374.741
Flow_valve2,0.0012,81374.742
tank_consumer_mm,119,81375.769
tank_pump1_mm,450,81375.769
tank_pump2_mm,452,81375.77
tank_tower_mm,139,81375.77
Simulated_hour,1,81375.789
Demand,0.10682,81375.789
Flow_valve1,0.1074,81375.797
Flow_valve2,0.0012,81375.798
tank_consumer_mm,119,81376.821
tank_pump1_mm,450,81376.822
tank_pump2_mm,451,81376.823
tank_tower_mm,139,81376.824
Simulated_hour,1,81376.834
Demand,0.10682,81376.835
Flow_valve1,0.1062,81376.841
Flow_valve2,0.0012,81376.842
tank_consumer_mm,119,81377.877
tank_pump1_mm,450,81377.878
tank_pump2_mm,451,81377.878
tank_tower_mm,139,81377.88
Simulated_hour,1,81377.89
Demand,0.10682,81377.891
Flow_valve1,0.1062,81377.901
Flow_valve2,0.0012,81377.902
tank_consumer_mm,119,81378.929
tank_pump1_mm,450,81378.93
tank_pump2_mm,451,81378.931
tank_tower_mm,139,81378.932
Simulated_hour,1,81378.942
Demand,0.10682,81378.942
Flow_valve1,0.1062,81378.954
Flow_valve2,0.0018,81378.954
tank_consumer_mm,119,81379.98
tank_pump1_mm,450,81379.981
tank_pump2_mm,451,81379.982
tank_tower_mm,139,81379.982
Simulated_hour,1,81379.989
Demand,0.10682,81379.99
Flow_valve1,0.1062,81379.998
Flow_valve2,0.0012,81379.998
tank_consumer_mm,119,81381.033
tank_pump1_mm,450,81381.034
tank_pump2_mm,451,81381.035
tank_tower_mm,139,81381.036
Simulated_hour,1,81381.045
Demand,0.10682,81381.046
Flow_valve1,0.1032,81381.053
Flow_valve2,0.0018,81381.054
tank_consumer_mm,119,81382.093
tank_pump1_mm,450,81382.094
tank_pump2_mm,450,81382.095
tank_tower_mm,139,81382.096
Simulated_hour,1,81382.107
Demand,0.10682,81382.108
Flow_valve1,0.1038,81382.117
Flow_valve2,0.0018,81382.117
tank_consumer_mm,119,81383.145
tank_pump1_mm,450,81383.145
tank_pump2_mm,450,81383.147
tank_tower_mm,139,81383.147
Simulated_hour,1,81383.157
Demand,0.10682,81383.158
Flow_valve1,0.1074,81383.17
Flow_valve2,0.0018,81383.171
tank_consumer_mm,120,81384.193
tank_pump1_mm,450,81384.195
tank_pump2_mm,450,81384.195
tank_tower_mm,139,81384.196
Simulated_hour,1,81384.206
Demand,0.10682,81384.206
Flow_valve1,0.1092,81384.213
Flow_valve2,0.0012,81384.213
tank_consumer_mm,120,81385.245
tank_pump1_mm,450,81385.246
tank_pump2_mm,450,81385.246
tank_tower_mm,139,81385.246
Simulated_hour,1,81385.253
Demand,0.10682,81385.253
Flow_valve1,0.1086,81385.261
Flow_valve2,0.0018,81385.261
tank_consumer_mm,120,81386.285
tank_pump1_mm,450,81386.286
tank_pump2_mm,450,81386.287
tank_tower_mm,139,81386.288
Simulated_hour,1,81386.298
Demand,0.10682,81386.299
Flow_valve1,0.1074,81386.306
Flow_valve2,0.0012,81386.306
tank_consumer_mm,120,81387.33
tank_pump1_mm,450,81387.331
tank_pump2_mm,450,81387.332
tank_tower_mm,139,81387.332
Simulated_hour,1,81387.342
Demand,0.10682,81387.343
Flow_valve1,0.1104,81387.35
Flow_valve2,0.0012,81387.35
tank_consumer_mm,120,81388.381
tank_pump1_mm,450,81388.382
tank_pump2_mm,450,81388.383
tank_tower_mm,139,81388.384
Simulated_hour,1,81388.394
Demand,0.10682,81388.394
Flow_valve1,0.1086,81388.401
Flow_valve2,0.0018,81388.401
tank_consumer_mm,120,81389.433
tank_pump1_mm,450,81389.434
tank_pump2_mm,450,81389.435
tank_tower_mm,139,81389.436
Simulated_hour,1,81389.445
Demand,0.10682,81389.446
Flow_valve1,0.108,81389.453
Flow_valve2,0.0018,81389.455
tank_consumer_mm,120,81390.477
tank_pump1_mm,450,81390.479
tank_pump2_mm,449,81390.479
tank_tower_mm,139,81390.48
Simulated_hour,1,81390.49
Demand,0.10682,81390.491
Flow_valve1,0.1074,81390.498
Flow_valve2,0.0012,81390.499
tank_consumer_mm,120,81391.533
tank_pump1_mm,450,81391.534
tank_pump2_mm,449,81391.534
tank_tower_mm,139,81391.535
Simulated_hour,1,81391.541
Demand,0.10682,81391.541
Flow_valve1,0.1092,81391.549
Flow_valve2,0.0018,81391.55
tank_consumer_mm,120,81392.573
tank_pump1_mm,450,81392.574
tank_pump2_mm,449,81392.575
tank_tower_mm,139,81392.576
Simulated_hour,1,81392.586
Demand,0.10682,81392.587
Flow_valve1,0.1086,81392.594
Flow_valve2,0.0012,81392.594
tank_consumer_mm,120,81393.617
tank_pump1_mm,450,81393.618
tank_pump2_mm,449,81393.619
tank_tower_mm,140,81393.62
Simulated_hour,1,81393.629
Demand,0.10682,81393.63
Flow_valve1,0.1098,81393.638
Flow_valve2,0.0012,81393.638
tank_consumer_mm,121,81394.665
tank_pump1_mm,450,81394.666
tank_pump2_mm,449,81394.666
tank_tower_mm,140,81394.667
Simulated_hour,1,81394.677
Demand,0.10682,81394.678
Flow_valve1,0.108,81394.686
Flow_valve2,0.0012,81394.686
tank_consumer_mm,121,81395.713
tank_pump1_mm,450,81395.714
tank_pump2_mm,449,81395.715
tank_tower_mm,140,81395.715
Simulated_hour,1,81395.726
Demand,0.10682,81395.726
Flow_valve1,0.1104,81395.733
Flow_valve2,0.0012,81395.734
tank_consumer_mm,121,81396.761
tank_pump1_mm,450,81396.762
tank_pump2_mm,449,81396.763
tank_tower_mm,140,81396.764
Simulated_hour,1,81396.773
Demand,0.10682,81396.774
Flow_valve1,0.1092,81396.781
Flow_valve2,0.0018,81396.782
tank_consumer_mm,121,81397.813
tank_pump1_mm,450,81397.814
tank_pump2_mm,449,81397.815
tank_tower_mm,140,81397.816
Simulated_hour,1,81397.826
Demand,0.10682,81397.827
Flow_valve1,0.111,81397.833
Flow_valve2,0.0018,81397.834
tank_consumer_mm,121,81398.869
tank_pump1_mm,450,81398.871
tank_pump2_mm,449,81398.871
tank_tower_mm,140,81398.871
Simulated_hour,1,81398.878
Demand,0.10682,81398.879
Flow_valve1,0.111,81398.887
Flow_valve2,0.0012,81398.887
tank_consumer_mm,121,81399.909
tank_pump1_mm,450,81399.91
tank_pump2_mm,448,81399.911
tank_tower_mm,140,81399.912
Simulated_hour,1,81399.921
Demand,0.10682,81399.922
Flow_valve1,0.1098,81399.93
Flow_valve2,0.0018,81399.931
tank_consumer_mm,121,81400.957
tank_pump1_mm,450,81400.958
tank_pump2_mm,448,81400.959
tank_tower_mm,140,81400.96
Simulated_hour,1,81400.97
Demand,0.10682,81400.971
Flow_valve1,0.111,81400.978
Flow_valve2,0.0012,81400.979
tank_consumer_mm,121,81402.005
tank_pump1_mm,450,81402.005
tank_pump2_mm,448,81402.005
tank_tower_mm,140,81402.006
Simulated_hour,1,81402.013
Demand,0.10682,81402.014
Flow_valve1,0.1074,81402.021
Flow_valve2,0.0018,81402.022
tank_consumer_mm,121,81403.045
tank_pump1_mm,450,81403.046
tank_pump2_mm,448,81403.047
tank_tower_mm,140,81403.048
Simulated_hour,1,81403.054
Demand,0.10682,81403.055
Flow_valve1,0.1092,81403.062
Flow_valve2,0.0012,81403.063
tank_consumer_mm,121,81404.097
tank_pump1_mm,450,81404.098
tank_pump2_mm,448,81404.099
tank_tower_mm,140,81404.1
Simulated_hour,1,81404.109
Demand,0.10682,81404.11
Flow_valve1,0.1116,81404.118
Flow_valve2,0.0012,81404.119
tank_consumer_mm,122,81405.153
tank_pump1_mm,450,81405.154
tank_pump2_mm,447,81405.155
tank_tower_mm,140,81405.156
Simulated_hour,1,81405.165
Demand,0.10682,81405.166
Flow_valve1,0.108,81405.174
Flow_valve2,0.0012,81405.174
tank_consumer_mm,122,81406.201
tank_pump1_mm,450,81406.202
tank_pump2_mm,447,81406.203
tank_tower_mm,140,81406.204
Simulated_hour,1,81406.213
Demand,0.10682,81406.215
Flow_valve1,0.1086,81406.221
Flow_valve2,0.0018,81406.223
tank_consumer_mm,122,81407.248
tank_pump1_mm,450,81407.251
tank_pump2_mm,447,81407.252
tank_tower_mm,140,81407.252
Simulated_hour,1,81407.262
Demand,0.10682,81407.263
Flow_valve1,0.1104,81407.27
Flow_valve2,0.0018,81407.271
tank_consumer_mm,122,81408.305
tank_pump1_mm,450,81408.306
tank_pump2_mm,447,81408.307
tank_tower_mm,140,81408.307
Simulated_hour,1,81408.313
Demand,0.10682,81408.314
Flow_valve1,0.1092,81408.323
Flow_valve2,0.0012,81408.323
tank_consumer_mm,123,81409.353
tank_pump1_mm,450,81409.354
tank_pump2_mm,447,81409.356
tank_tower_mm,140,81409.357
Simulated_hour,1,81409.365
Demand,0.10682,81409.366
Flow_valve1,0.1104,81409.374
Flow_valve2,0.0012,81409.375
tank_consumer_mm,123,81410.401
tank_pump1_mm,450,81410.403
tank_pump2_mm,447,81410.403
tank_tower_mm,140,81410.404
Simulated_hour,1,81410.414
Demand,0.10682,81410.415
Flow_valve1,0.1092,81410.422
Flow_valve2,0.0018,81410.423
tank_consumer_mm,123,81411.457
tank_pump1_mm,450,81411.458
tank_pump2_mm,447,81411.459
tank_tower_mm,140,81411.46
Simulated_hour,1,81411.47
Demand,0.10682,81411.47
Flow_valve1,0.1122,81411.478
Flow_valve2,0.0018,81411.478
tank_consumer_mm,123,81412.509
tank_pump1_mm,450,81412.51
tank_pump2_mm,446,81412.511
tank_tower_mm,140,81412.512
Simulated_hour,1,81412.517
Demand,0.10682,81412.518
Flow_valve1,0.1098,81412.526
Flow_valve2,0.0012,81412.528
tank_consumer_mm,123,81413.557
tank_pump1_mm,450,81413.558
tank_pump2_mm,446,81413.558
tank_tower_mm,140,81413.56
Simulated_hour,1,81413.566
Demand,0.10682,81413.566
Flow_valve1,0.1068,81413.574
Flow_valve2,0.0012,81413.575
tank_consumer_mm,123,81414.613
tank_pump1_mm,450,81414.615
tank_pump2_mm,446,81414.615
tank_tower_mm,140,81414.616
Simulated_hour,1,81414.625
Demand,0.10682,81414.626
Flow_valve1,0.1086,81414.634
Flow_valve2,0.0012,81414.635
tank_consumer_mm,123,81415.657
tank_pump1_mm,450,81415.659
tank_pump2_mm,446,81415.659
tank_tower_mm,140,81415.66
Simulated_hour,1,81415.666
Demand,0.10682,81415.667
Flow_valve1,0.1086,81415.674
Flow_valve2,0.0012,81415.675
tank_consumer_mm,123,81416.701
tank_pump1_mm,450,81416.702
tank_pump2_mm,446,81416.703
tank_tower_mm,140,81416.704
Simulated_hour,1,81416.713
Demand,0.10682,81416.714
Flow_valve1,0.1074,81416.722
Flow_valve2,0.0012,81416.723
tank_consumer_mm,123,81417.745
tank_pump1_mm,450,81417.746
tank_pump2_mm,446,81417.747
tank_tower_mm,140,81417.748
Simulated_hour,1,81417.753
Demand,0.10682,81417.754
Flow_valve1,0.108,81417.763
Flow_valve2,0.0018,81417.763
tank_consumer_mm,123,81418.793
tank_pump1_mm,450,81418.794
tank_pump2_mm,446,81418.795
tank_tower_mm,140,81418.796
Simulated_hour,1,81418.802
Demand,0.10682,81418.802
Flow_valve1,0.1104,81418.811
Flow_valve2,0.0012,81418.811
tank_consumer_mm,123,81419.841
tank_pump1_mm,450,81419.842
tank_pump2_mm,446,81419.843
tank_tower_mm,141,81419.844
Simulated_hour,1,81419.854
Demand,0.10682,81419.855
Flow_valve1,0.1104,81419.863
Flow_valve2,0.0012,81419.864
tank_consumer_mm,124,81420.893
tank_pump1_mm,450,81420.894
tank_pump2_mm,445,81420.895
tank_tower_mm,140,81420.896
Simulated_hour,1,81420.901
Demand,0.10682,81420.902
Flow_valve1,0.1098,81420.91
Flow_valve2,0.0012,81420.911
tank_consumer_mm,124,81421.941
tank_pump1_mm,450,81421.942
tank_pump2_mm,445,81421.943
tank_tower_mm,140,81421.944
Simulated_hour,1,81421.954
Demand,0.10682,81421.954
Flow_valve1,0.1074,81421.963
Flow_valve2,0.0018,81421.964
tank_consumer_mm,124,81422.989
tank_pump1_mm,450,81422.99
tank_pump2_mm,445,81422.99
tank_tower_mm,140,81422.991
Simulated_hour,1,81423.001
Demand,0.10682,81423.002
Flow_valve1,0.1086,81423.011
Flow_valve2,0.0012,81423.012
tank_consumer_mm,124,81424.034
tank_pump1_mm,450,81424.034
tank_pump2_mm,445,81424.036
tank_tower_mm,140,81424.037
Simulated_hour,1,81424.046
Demand,0.10682,81424.047
Flow_valve1,0.1086,81424.055
Flow_valve2,0.0012,81424.055
tank_consumer_mm,124,81425.082
tank_pump1_mm,450,81425.083
tank_pump2_mm,445,81425.085
tank_tower_mm,140,81425.085
Simulated_hour,1,81425.094
Demand,0.10682,81425.095
Flow_valve1,0.108,81425.102
Flow_valve2,0.0012,81425.103
tank_consumer_mm,124,81426.125
tank_pump1_mm,450,81426.125
tank_pump2_mm,445,81426.127
tank_tower_mm,140,81426.127
Simulated_hour,1,81426.134
Demand,0.10682,81426.135
Flow_valve1,0.1098,81426.143
Flow_valve2,0.0012,81426.143
tank_consumer_mm,124,81427.173
tank_pump1_mm,450,81427.175
tank_pump2_mm,445,81427.175
tank_tower_mm,140,81427.176
Simulated_hour,1,81427.181
Demand,0.10682,81427.182
Flow_valve1,0.1092,81427.191
Flow_valve2,0.0012,81427.192
tank_consumer_mm,124,81428.229
tank_pump1_mm,450,81428.231
tank_pump2_mm,445,81428.231
tank_tower_mm,141,81428.231
Simulated_hour,1,81428.238
Demand,0.10682,81428.239
Flow_valve1,0.1098,81428.247
Flow_valve2,0.0012,81428.248
tank_consumer_mm,124,81429.277
tank_pump1_mm,450,81429.278
tank_pump2_mm,444,81429.279
tank_tower_mm,141,81429.28
Simulated_hour,1,81429.286
Demand,0.10682,81429.287
Flow_valve1,0.1116,81429.295
Flow_valve2,0.0018,81429.295
tank_consumer_mm,124,81430.325
tank_pump1_mm,450,81430.326
tank_pump2_mm,444,81430.327
tank_tower_mm,141,81430.327
Simulated_hour,1,81430.333
Demand,0.10682,81430.334
Flow_valve1,0.1074,81430.343
Flow_valve2,0.0012,81430.343
tank_consumer_mm,125,81431.365
tank_pump1_mm,450,81431.365
tank_pump2_mm,444,81431.366
tank_tower_mm,141,81431.367
Simulated_hour,1,81431.374
Demand,0.10682,81431.375
Flow_valve1,0.1104,81431.382
Flow_valve2,0.0012,81431.383
tank_consumer_mm,125,81432.417
tank_pump1_mm,450,81432.418
tank_pump2_mm,444,81432.419
tank_tower_mm,141,81432.42
Simulated_hour,1,81432.425
Demand,0.10682,81432.426
Flow_valve1,0.1122,81432.435
Flow_valve2,0.0012,81432.435
tank_consumer_mm,125,81433.469
tank_pump1_mm,450,81433.47
tank_pump2_mm,444,81433.471
tank_tower_mm,141,81433.472
Simulated_hour,1,81433.478
Demand,0.10682,81433.479
Flow_valve1,0.108,81433.487
Flow_valve2,0.0012,81433.488
tank_consumer_mm,125,81434.514
tank_pump1_mm,450,81434.514
tank_pump2_mm,444,81434.516
tank_tower_mm,141,81434.516
Simulated_hour,1,81434.521
Demand,0.10682,81434.522
Flow_valve1,0.1092,81434.531
Flow_valve2,0.0018,81434.531
tank_consumer_mm,125,81435.561
tank_pump1_mm,450,81435.562
tank_pump2_mm,444,81435.563
tank_tower_mm,141,81435.564
Simulated_hour,1,81435.57
Demand,0.10682,81435.57
Flow_valve1,0.1098,81435.578
Flow_valve2,0.0018,81435.579
