ID,Data,Time
Pump_percentage,57.8,81428.529
flow,0.1296,81429.536
Pump_percentage,57.7,81429.537
flow,0.1326,81430.548
Pump_percentage,57.7,81430.549
flow,0.1338,81431.56
Pump_percentage,57.7,81431.561
flow,0.132,81432.563
Pump_percentage,57.7,81432.565
flow,0.1296,81433.571
Pump_percentage,57.8,81433.574
flow,0.1266,81434.584
Pump_percentage,57.8,81434.585
flow,0.1236,81435.597
Pump_percentage,57.9,81435.598
flow,0.1218,81436.6
Pump_percentage,57.9,81436.601
flow,0.1218,81437.603
Pump_percentage,58.0,81437.605
flow,0.123,81438.62
Pump_percentage,58.0,81438.62
flow,0.1248,81439.631
Pump_percentage,58.0,81439.633
flow,0.1266,81440.632
Pump_percentage,58.0,81440.634
flow,0.1296,81441.639
Pump_percentage,58.0,81441.641
flow,0.1326,81442.655
Pump_percentage,58.0,81442.657
flow,0.135,81443.672
Pump_percentage,58.0,81443.673
flow,0.138,81444.675
Pump_percentage,58.0,81444.677
flow,0.141,81445.676
Pump_percentage,57.9,81445.677
flow,0.141,81446.679
Pump_percentage,57.9,81446.68
flow,0.1398,81447.696
Pump_percentage,57.9,81447.698
flow,0.138,81448.7
Pump_percentage,57.9,81448.701
flow,0.1356,81449.705
Pump_percentage,57.9,81449.706
flow,0.135,81450.708
Pump_percentage,58.0,81450.71
flow,0.132,81451.725
Pump_percentage,58.0,81451.726
flow,0.1308,81452.724
Pump_percentage,58.0,81452.725
flow,0.129,81453.728
Pump_percentage,58.0,81453.73
flow,0.1278,81454.736
Pump_percentage,58.1,81454.737
flow,0.1236,81455.736
Pump_percentage,58.1,81455.737
flow,0.1218,81456.741
Pump_percentage,58.2,81456.743
flow,0.1218,81457.744
Pump_percentage,58.2,81457.746
flow,0.1236,81458.748
Pump_percentage,58.3,81458.749
flow,0.126,81459.752
Pump_percentage,58.3,81459.754
flow,0.1308,81460.764
Pump_percentage,58.3,81460.765
flow,0.1386,81461.776
Pump_percentage,58.2,81461.777
flow,0.144,81462.784
Pump_percentage,58.1,81462.785
flow,0.1476,81463.796
Pump_percentage,58.1,81463.798
flow,0.1476,81464.812
Pump_percentage,58.0,81464.813
flow,0.1458,81465.828
Pump_percentage,58.0,81465.829
flow,0.1428,81466.84
Pump_percentage,58.0,81466.841
flow,0.1398,81467.841
Pump_percentage,58.0,81467.842
flow,0.1356,81468.856
Pump_percentage,58.0,81468.857
flow,0.1308,81469.86
Pump_percentage,58.1,81469.861
flow,0.1266,81470.86
Pump_percentage,58.2,81470.861
flow,0.12,81471.875
Pump_percentage,58.3,81471.877
flow,0.117,81472.888
Pump_percentage,58.3,81472.889
flow,0.1158,81473.888
Pump_percentage,58.4,81473.89
flow,0.12,81474.9
Pump_percentage,58.4,81474.902
flow,0.1278,81475.9
Pump_percentage,58.4,81475.901
flow,0.1338,81476.916
Pump_percentage,58.3,81476.918
flow,0.1386,81477.915
Pump_percentage,58.3,81477.917
flow,0.1428,81478.927
Pump_percentage,58.2,81478.929
flow,0.147,81479.94
Pump_percentage,58.2,81479.941
flow,0.15,81480.951
Pump_percentage,58.1,81480.954
flow,0.1518,81481.963
Pump_percentage,58.0,81481.965
flow,0.15,81482.976
Pump_percentage,58.0,81482.978
flow,0.144,81483.992
Pump_percentage,58.0,81483.994
flow,0.138,81484.996
Pump_percentage,58.1,81484.998
flow,0.1338,81486.004
Pump_percentage,58.1,81486.006
flow,0.1308,81487.004
Pump_percentage,58.2,81487.005
flow,0.1266,81488.016
Pump_percentage,58.2,81488.017
flow,0.1236,81489.032
Pump_percentage,58.3,81489.033
flow,0.12,81490.032
Pump_percentage,58.4,81490.034
flow,0.1176,81491.048
Pump_percentage,58.4,81491.049
flow,0.1206,81492.052
Pump_percentage,58.5,81492.053
flow,0.126,81493.065
Pump_percentage,58.4,81493.066
flow,0.132,81494.068
Pump_percentage,58.4,81494.07
flow,0.1398,81495.075
Pump_percentage,58.3,81495.077
flow,0.1458,81496.083
Pump_percentage,58.2,81496.085
flow,0.1458,81497.088
Pump_percentage,58.2,81497.089
flow,0.1488,81498.095
Pump_percentage,58.2,81498.097
flow,0.1476,81499.111
Pump_percentage,58.1,81499.113
flow,0.1446,81500.119
Pump_percentage,58.1,81500.121
flow,0.1398,81501.132
Pump_percentage,58.2,81501.134
flow,0.1338,81502.136
Pump_percentage,58.2,81502.137
flow,0.1296,81503.148
Pump_percentage,58.3,81503.149
flow,0.1248,81504.164
Pump_percentage,58.3,81504.165
flow,0.123,81505.176
Pump_percentage,58.4,81505.177
flow,0.1236,81506.188
Pump_percentage,58.4,81506.189
flow,0.1266,81507.204
Pump_percentage,58.4,81507.205
flow,0.1278,81508.212
Pump_percentage,58.4,81508.214
flow,0.1326,81509.227
Pump_percentage,58.4,81509.229
flow,0.1368,81510.24
Pump_percentage,58.4,81510.241
flow,0.141,81511.252
Pump_percentage,58.3,81511.254
flow,0.144,81512.256
Pump_percentage,58.3,81512.257
flow,0.147,81513.272
Pump_percentage,58.2,81513.274
flow,0.1476,81514.279
Pump_percentage,58.2,81514.281
flow,0.1488,81515.292
Pump_percentage,58.1,81515.294
flow,0.1458,81516.303
Pump_percentage,58.1,81516.306
flow,0.141,81517.307
Pump_percentage,58.1,81517.309
flow,0.1338,81518.308
Pump_percentage,58.2,81518.309
flow,0.129,81519.311
Pump_percentage,58.3,81519.313
flow,0.1236,81520.312
Pump_percentage,58.3,81520.313
flow,0.12,81521.316
Pump_percentage,58.4,81521.317
flow,0.12,81522.32
Pump_percentage,58.5,81522.322
flow,0.1218,81523.323
Pump_percentage,58.5,81523.325
flow,0.126,81524.336
Pump_percentage,58.5,81524.337
flow,0.1308,81525.336
Pump_percentage,58.5,81525.338
flow,0.141,81526.353
Pump_percentage,58.4,81526.354
flow,0.1506,81527.364
Pump_percentage,58.2,81527.365
flow,0.1536,81528.379
Pump_percentage,58.2,81528.381
flow,0.153,81529.383
Pump_percentage,58.1,81529.385
flow,0.1506,81530.4
Pump_percentage,58.1,81530.401
flow,0.147,81531.412
Pump_percentage,58.1,81531.412
flow,0.141,81532.412
Pump_percentage,58.1,81532.414
flow,0.1338,81533.427
Pump_percentage,58.2,81533.429
flow,0.1278,81534.44
Pump_percentage,58.2,81534.441
flow,0.126,81535.452
Pump_percentage,58.3,81535.454
flow,0.123,81536.463
Pump_percentage,58.4,81536.465
flow,0.1236,81537.479
Pump_percentage,58.4,81537.48
flow,0.126,81538.479
Pump_percentage,58.4,81538.481
flow,0.1278,81539.484
Pump_percentage,58.4,81539.486
flow,0.1278,81540.492
Pump_percentage,58.4,81540.494
flow,0.126,81541.508
Pump_percentage,58.5,81541.509
flow,0.1278,81542.52
Pump_percentage,58.5,81542.521
flow,0.132,81543.536
Pump_percentage,58.5,81543.538
flow,0.1356,81544.54
Pump_percentage,58.4,81544.541
flow,0.1458,81545.552
Pump_percentage,58.3,81545.553
flow,0.1548,81546.564
Pump_percentage,58.2,81546.565
flow,0.159,81547.564
Pump_percentage,58.1,81547.565
flow,0.1566,81548.576
Pump_percentage,58.0,81548.577
flow,0.15,81549.593
Pump_percentage,58.1,81549.594
flow,0.1416,81550.604
Pump_percentage,58.1,81550.606
flow,0.1326,81551.619
Pump_percentage,58.2,81551.621
flow,0.1266,81552.632
Pump_percentage,58.3,81552.633
flow,0.1236,81553.648
Pump_percentage,58.3,81553.649
flow,0.1188,81554.659
Pump_percentage,58.4,81554.661
flow,0.1176,81555.676
Pump_percentage,58.5,81555.678
flow,0.12,81556.692
Pump_percentage,58.5,81556.693
flow,0.123,81557.704
Pump_percentage,58.5,81557.705
flow,0.126,81558.708
Pump_percentage,58.5,81558.71
flow,0.1308,81559.708
Pump_percentage,58.5,81559.709
flow,0.1368,81560.712
Pump_percentage,58.4,81560.714
flow,0.1386,81561.716
Pump_percentage,58.4,81561.717
flow,0.144,81562.721
Pump_percentage,58.4,81562.722
flow,0.1446,81563.732
Pump_percentage,58.3,81563.733
flow,0.1446,81564.744
Pump_percentage,58.3,81564.744
flow,0.144,81565.755
Pump_percentage,58.3,81565.757
flow,0.1416,81566.769
Pump_percentage,58.3,81566.77
flow,0.1416,81567.768
Pump_percentage,58.3,81567.77
flow,0.1416,81568.784
Pump_percentage,58.2,81568.786
flow,0.138,81569.8
Pump_percentage,58.3,81569.801
flow,0.1356,81570.815
Pump_percentage,58.3,81570.817
flow,0.1338,81571.82
Pump_percentage,58.3,81571.822
flow,0.1308,81572.82
Pump_percentage,58.3,81572.822
flow,0.1278,81573.828
Pump_percentage,58.4,81573.829
flow,0.1266,81574.832
Pump_percentage,58.4,81574.833
flow,0.1278,81575.84
Pump_percentage,58.4,81575.842
flow,0.1308,81576.844
Pump_percentage,58.4,81576.845
flow,0.1326,81577.847
Pump_percentage,58.4,81577.849
flow,0.135,81578.852
Pump_percentage,58.4,81578.854
flow,0.1356,81579.856
Pump_percentage,58.4,81579.858
flow,0.138,81580.863
Pump_percentage,58.4,81580.865
flow,0.1386,81581.868
Pump_percentage,58.4,81581.869
flow,0.1398,81582.881
Pump_percentage,58.3,81582.882
flow,0.141,81583.884
Pump_percentage,58.3,81583.885
flow,0.1398,81584.888
Pump_percentage,58.3,81584.89
flow,0.135,81585.901
Pump_percentage,58.4,81585.903
flow,0.1326,81586.916
Pump_percentage,58.4,81586.918
flow,0.1308,81587.92
Pump_percentage,58.4,81587.922
flow,0.129,81588.924
Pump_percentage,58.4,81588.926
flow,0.1278,81589.924
Pump_percentage,58.5,81589.925
flow,0.1266,81590.924
Pump_percentage,58.5,81590.926
flow,0.1266,81591.928
Pump_percentage,58.5,81591.929
flow,0.1308,81592.936
Pump_percentage,58.5,81592.937
flow,0.1386,81593.94
Pump_percentage,58.5,81593.942
flow,0.15,81594.94
Pump_percentage,58.3,81594.941
flow,0.159,81595.956
Pump_percentage,58.2,81595.958
flow,0.1626,81596.956
Pump_percentage,58.1,81596.958
flow,0.1596,81597.96
Pump_percentage,58.0,81597.962
flow,0.1506,81598.964
Pump_percentage,58.0,81598.965
flow,0.1428,81599.968
Pump_percentage,58.1,81599.97
flow,0.1338,81600.985
Pump_percentage,58.2,81600.986
flow,0.1248,81601.988
Pump_percentage,58.3,81601.989
flow,0.12,81602.988
Pump_percentage,58.4,81602.99
flow,0.1158,81603.996
Pump_percentage,58.5,81603.998
flow,0.1158,81605.012
Pump_percentage,58.5,81605.014
flow,0.117,81606.028
Pump_percentage,58.6,81606.029
flow,0.1236,81607.04
Pump_percentage,58.5,81607.041
flow,0.1326,81608.048
Pump_percentage,58.5,81608.05
flow,0.1416,81609.052
Pump_percentage,58.4,81609.054
flow,0.1518,81610.052
Pump_percentage,58.3,81610.054
flow,0.1608,81611.06
Pump_percentage,58.1,81611.061
flow,0.1626,81612.063
Pump_percentage,58.0,81612.066
flow,0.1578,81613.076
Pump_percentage,58.0,81613.078
flow,0.15,81614.08
Pump_percentage,58.0,81614.082
flow,0.138,81615.092
Pump_percentage,58.1,81615.093
flow,0.1296,81616.096
Pump_percentage,58.2,81616.098
flow,0.123,81617.108
Pump_percentage,58.3,81617.11
flow,0.1146,81618.112
Pump_percentage,58.4,81618.113
flow,0.111,81619.128
Pump_percentage,58.5,81619.13
flow,0.114,81620.14
Pump_percentage,58.5,81620.142
flow,0.1176,81621.156
Pump_percentage,58.6,81621.158
flow,0.1206,81622.16
Pump_percentage,58.6,81622.161
flow,0.1218,81623.16
Pump_percentage,58.6,81623.162
flow,0.126,81624.173
Pump_percentage,58.6,81624.174
flow,0.1296,81625.177
Pump_percentage,58.6,81625.178
flow,0.1326,81626.18
Pump_percentage,58.6,81626.182
flow,0.1356,81627.193
Pump_percentage,58.6,81627.194
flow,0.138,81628.196
Pump_percentage,58.5,81628.198
flow,0.141,81629.2
Pump_percentage,58.5,81629.202
flow,0.144,81630.208
Pump_percentage,58.5,81630.209
flow,0.1446,81631.212
Pump_percentage,58.4,81631.214
flow,0.1428,81632.22
Pump_percentage,58.4,81632.222
flow,0.141,81633.224
Pump_percentage,58.4,81633.225
flow,0.1398,81634.228
Pump_percentage,58.4,81634.23
flow,0.138,81635.232
Pump_percentage,58.4,81635.234
flow,0.1326,81636.24
Pump_percentage,58.5,81636.242
flow,0.1296,81637.248
Pump_percentage,58.5,81637.249
flow,0.1278,81638.252
Pump_percentage,58.6,81638.254
flow,0.126,81639.259
Pump_percentage,58.6,81639.262
flow,0.1266,81640.276
Pump_percentage,58.6,81640.277
flow,0.129,81641.28
Pump_percentage,58.6,81641.282
flow,0.1296,81642.284
Pump_percentage,58.6,81642.286
flow,0.1338,81643.288
Pump_percentage,58.6,81643.29
flow,0.1386,81644.296
Pump_percentage,58.6,81644.297
flow,0.1446,81645.304
Pump_percentage,58.5,81645.305
flow,0.153,81646.308
Pump_percentage,58.4,81646.31
flow,0.1566,81647.308
Pump_percentage,58.3,81647.31
flow,0.156,81648.316
Pump_percentage,58.2,81648.318
flow,0.1518,81649.324
Pump_percentage,58.2,81649.326
flow,0.147,81650.337
Pump_percentage,58.2,81650.338
flow,0.138,81651.34
Pump_percentage,58.3,81651.342
flow,0.129,81652.348
Pump_percentage,58.4,81652.349
flow,0.1206,81653.356
Pump_percentage,58.5,81653.357
flow,0.1188,81654.364
Pump_percentage,58.5,81654.366
flow,0.1176,81655.373
Pump_percentage,58.6,81655.374
flow,0.1218,81656.388
Pump_percentage,58.6,81656.39
flow,0.1296,81657.388
Pump_percentage,58.6,81657.389
flow,0.141,81658.389
Pump_percentage,58.5,81658.389
flow,0.153,81659.392
Pump_percentage,58.3,81659.394
flow,0.1608,81660.401
Pump_percentage,58.2,81660.402
flow,0.1668,81661.408
Pump_percentage,58.0,81661.41
flow,0.1638,81662.421
Pump_percentage,58.0,81662.423
flow,0.156,81663.43
Pump_percentage,58.0,81663.431
flow,0.1458,81664.429
Pump_percentage,58.0,81664.43
flow,0.1338,81665.436
Pump_percentage,58.1,81665.438
flow,0.1248,81666.436
Pump_percentage,58.2,81666.438
flow,0.117,81667.44
Pump_percentage,58.4,81667.442
flow,0.1116,81668.452
Pump_percentage,58.5,81668.454
flow,0.111,81669.456
Pump_percentage,58.5,81669.458
flow,0.1128,81670.46
Pump_percentage,58.6,81670.462
flow,0.12,81671.476
Pump_percentage,58.6,81671.478
flow,0.132,81672.485
Pump_percentage,58.5,81672.487
flow,0.1446,81673.492
Pump_percentage,58.4,81673.494
flow,0.1578,81674.496
Pump_percentage,58.2,81674.498
flow,0.165,81675.509
Pump_percentage,58.1,81675.51
flow,0.1608,81676.517
Pump_percentage,58.0,81676.518
flow,0.1536,81677.52
Pump_percentage,58.0,81677.522
flow,0.1458,81678.532
Pump_percentage,58.1,81678.534
flow,0.1386,81679.54
Pump_percentage,58.1,81679.542
flow,0.135,81680.557
Pump_percentage,58.1,81680.558
flow,0.1308,81681.56
Pump_percentage,58.2,81681.562
flow,0.1266,81682.585
Pump_percentage,58.2,81682.586
flow,0.123,81683.568
Pump_percentage,58.3,81683.57
flow,0.117,81684.576
Pump_percentage,58.4,81684.578
flow,0.114,81685.58
Pump_percentage,58.5,81685.582
flow,0.114,81686.584
Pump_percentage,58.6,81686.586
flow,0.117,81687.585
Pump_percentage,58.6,81687.586
flow,0.1218,81688.592
Pump_percentage,58.6,81688.594
flow,0.1308,81689.596
Pump_percentage,58.6,81689.598
flow,0.1398,81690.6
Pump_percentage,58.5,81690.602
flow,0.141,81691.604
Pump_percentage,58.4,81691.606
flow,0.1416,81692.612
Pump_percentage,58.4,81692.613
flow,0.144,81693.624
Pump_percentage,58.4,81693.626
flow,0.144,81694.624
Pump_percentage,58.3,81694.626
flow,0.1416,81695.636
Pump_percentage,58.4,81695.638
flow,0.141,81696.641
Pump_percentage,58.3,81696.642
flow,0.138,81697.656
Pump_percentage,58.4,81697.658
flow,0.135,81698.656
Pump_percentage,58.4,81698.658
flow,0.132,81699.672
Pump_percentage,58.4,81699.674
flow,0.129,81700.676
Pump_percentage,58.5,81700.677
flow,0.1278,81701.692
Pump_percentage,58.5,81701.693
flow,0.1248,81702.696
Pump_percentage,58.6,81702.698
flow,0.123,81703.7
Pump_percentage,58.6,81703.702
flow,0.1248,81704.712
Pump_percentage,58.6,81704.713
flow,0.1278,81705.728
Pump_percentage,58.6,81705.73
flow,0.1368,81706.744
Pump_percentage,58.5,81706.746
flow,0.1476,81707.753
Pump_percentage,58.4,81707.754
flow,0.1578,81708.755
Pump_percentage,58.3,81708.757
flow,0.1638,81709.764
Pump_percentage,58.1,81709.766
flow,0.1608,81710.772
Pump_percentage,58.1,81710.773
flow,0.1536,81711.776
Pump_percentage,58.1,81711.777
flow,0.1458,81712.788
Pump_percentage,58.1,81712.79
flow,0.138,81713.789
Pump_percentage,58.2,81713.79
flow,0.1296,81714.804
Pump_percentage,58.3,81714.806
flow,0.123,81715.808
Pump_percentage,58.4,81715.81
flow,0.117,81716.817
Pump_percentage,58.5,81716.818
flow,0.114,81717.824
Pump_percentage,58.6,81717.825
flow,0.1158,81718.844
Pump_percentage,58.6,81718.845
flow,0.1218,81719.844
Pump_percentage,58.6,81719.846
flow,0.1326,81720.848
Pump_percentage,58.5,81720.85
flow,0.147,81721.856
Pump_percentage,58.4,81721.858
flow,0.156,81722.868
Pump_percentage,58.2,81722.869
flow,0.1638,81723.873
Pump_percentage,58.1,81723.875
flow,0.1626,81724.868
Pump_percentage,58.0,81724.87
flow,0.156,81725.869
Pump_percentage,58.0,81725.871
flow,0.147,81726.872
Pump_percentage,58.0,81726.874
flow,0.138,81727.889
Pump_percentage,58.1,81727.89
flow,0.1278,81728.905
Pump_percentage,58.2,81728.906
flow,0.1206,81729.917
Pump_percentage,58.3,81729.918
flow,0.1158,81730.932
Pump_percentage,58.4,81730.934
flow,0.1128,81731.928
Pump_percentage,58.5,81731.93
flow,0.1128,81732.945
Pump_percentage,58.6,81732.946
flow,0.114,81733.953
Pump_percentage,58.6,81733.954
flow,0.1206,81734.96
Pump_percentage,58.6,81734.962
flow,0.1296,81735.961
Pump_percentage,58.6,81735.962
flow,0.1416,81736.972
Pump_percentage,58.5,81736.974
flow,0.1518,81737.976
Pump_percentage,58.3,81737.978
flow,0.1578,81738.981
Pump_percentage,58.2,81738.983
flow,0.1596,81739.981
Pump_percentage,58.1,81739.983
flow,0.1548,81740.997
Pump_percentage,58.1,81740.998
flow,0.1476,81742.0
Pump_percentage,58.1,81742.001
flow,0.1398,81743.003
Pump_percentage,58.2,81743.005
flow,0.1338,81744.008
Pump_percentage,58.2,81744.009
flow,0.1278,81745.008
Pump_percentage,58.3,81745.009
flow,0.126,81746.029
Pump_percentage,58.4,81746.03
flow,0.1218,81747.033
Pump_percentage,58.4,81747.034
flow,0.12,81748.036
Pump_percentage,58.5,81748.038
flow,0.117,81749.041
Pump_percentage,58.6,81749.043
flow,0.117,81750.04
Pump_percentage,58.6,81750.042
flow,0.123,81751.04
Pump_percentage,58.6,81751.042
flow,0.1308,81752.056
Pump_percentage,58.6,81752.058
flow,0.1338,81753.061
Pump_percentage,58.5,81753.063
flow,0.135,81754.061
Pump_percentage,58.5,81754.063
flow,0.1338,81755.064
Pump_percentage,58.6,81755.066
flow,0.1338,81756.073
Pump_percentage,58.6,81756.075
flow,0.1308,81757.069
Pump_percentage,58.6,81757.07
flow,0.1296,81758.077
Pump_percentage,58.6,81758.077
flow,0.135,81759.074
Pump_percentage,58.6,81759.075
flow,0.1398,81760.081
Pump_percentage,58.5,81760.083
flow,0.1416,81761.093
Pump_percentage,58.5,81761.094
flow,0.1428,81762.101
Pump_percentage,58.5,81762.102
flow,0.1398,81763.105
Pump_percentage,58.5,81763.107
flow,0.1356,81764.112
Pump_percentage,58.5,81764.114
flow,0.1296,81765.113
Pump_percentage,58.6,81765.114
flow,0.1248,81766.12
Pump_percentage,58.7,81766.122
flow,0.1218,81767.128
Pump_percentage,58.7,81767.13
flow,0.12,81768.137
Pump_percentage,58.8,81768.139
flow,0.123,81769.153
Pump_percentage,58.8,81769.154
flow,0.132,81770.161
Pump_percentage,58.7,81770.163
flow,0.1416,81771.18
Pump_percentage,58.6,81771.182
flow,0.1506,81772.188
Pump_percentage,58.5,81772.19
flow,0.159,81773.188
Pump_percentage,58.4,81773.19
flow,0.1638,81774.192
Pump_percentage,58.3,81774.194
flow,0.1638,81775.201
Pump_percentage,58.2,81775.203
flow,0.156,81776.2
Pump_percentage,58.2,81776.202
flow,0.1458,81777.213
Pump_percentage,58.2,81777.215
flow,0.1368,81778.216
Pump_percentage,58.3,81778.218
flow,0.1266,81779.229
Pump_percentage,58.4,81779.231
flow,0.1188,81780.241
Pump_percentage,58.5,81780.243
flow,0.1158,81781.241
Pump_percentage,58.6,81781.241
flow,0.1128,81782.249
Pump_percentage,58.7,81782.25
flow,0.114,81783.253
Pump_percentage,58.8,81783.254
flow,0.1206,81784.256
Pump_percentage,58.8,81784.258
flow,0.1338,81785.256
Pump_percentage,58.7,81785.258
flow,0.1458,81786.273
Pump_percentage,58.5,81786.274
flow,0.1536,81787.284
Pump_percentage,58.4,81787.286
flow,0.1596,81788.296
Pump_percentage,58.3,81788.298
flow,0.1626,81789.297
Pump_percentage,58.2,81789.298
flow,0.159,81790.3
Pump_percentage,58.1,81790.302
flow,0.1488,81791.3
Pump_percentage,58.2,81791.301
flow,0.1398,81792.301
Pump_percentage,58.2,81792.302
flow,0.1308,81793.32
Pump_percentage,58.3,81793.322
flow,0.123,81794.32
Pump_percentage,58.4,81794.322
flow,0.117,81795.321
Pump_percentage,58.5,81795.322
flow,0.114,81796.328
Pump_percentage,58.6,81796.33
flow,0.1128,81797.328
Pump_percentage,58.7,81797.33
flow,0.1128,81798.332
Pump_percentage,58.8,81798.334
flow,0.117,81799.332
