ID,Data,Time
U,"[[0.1735]
 [0.1906]
 [0.1612]
 [0.1824]
 [0.0796]
 [0.1404]
 [0.0673]
 [0.1374]
 [0.0487]
 [0.1334]
 [0.0005]
 [0.1242]
 [0.0634]
 [0.141 ]
 [0.1156]
 [0.1625]
 [0.1256]
 [0.1672]
 [0.0005]
 [0.1184]
 [0.0005]
 [0.0822]
 [0.0005]
 [0.1233]
 [0.0545]
 [0.145 ]
 [0.0432]
 [0.1421]
 [0.0346]
 [0.1405]
 [0.0248]
 [0.139 ]
 [0.0051]
 [0.1376]
 [0.0107]
 [0.1339]
 [0.038 ]
 [0.1377]
 [0.0563]
 [0.1411]
 [0.0719]
 [0.144 ]
 [0.1261]
 [0.1647]
 [0.1073]
 [0.1539]
 [0.1375]
 [0.1691]]",84935.629
simulated_hour,8,85523.558
tank_tower_mm,536,85523.571
U,"[[0.1548]
 [0.1783]
 [0.0796]
 [0.1404]
 [0.0674]
 [0.1374]
 [0.0487]
 [0.1335]
 [0.0004]
 [0.1242]
 [0.0634]
 [0.1409]
 [0.1157]
 [0.1625]
 [0.1257]
 [0.1671]
 [0.0004]
 [0.1184]
 [0.0004]
 [0.0821]
 [0.0004]
 [0.1232]
 [0.0546]
 [0.1449]
 [0.0433]
 [0.1421]
 [0.0347]
 [0.1404]
 [0.0249]
 [0.1389]
 [0.0052]
 [0.1375]
 [0.0237]
 [0.1355]
 [0.0471]
 [0.1393]
 [0.0638]
 [0.1426]
 [0.0783]
 [0.1453]
 [0.1311]
 [0.1664]
 [0.1124]
 [0.1552]
 [0.1419]
 [0.1706]
 [0.1254]
 [0.1616]]",85535.259
simulated_hour,9,86123.576
tank_tower_mm,571,86123.582
U,"[[0.0793]
 [0.1388]
 [0.0662]
 [0.1355]
 [0.0464]
 [0.1313]
 [0.    ]
 [0.1216]
 [0.0576]
 [0.1379]
 [0.114 ]
 [0.1608]
 [0.124 ]
 [0.1653]
 [0.    ]
 [0.1153]
 [0.    ]
 [0.0785]
 [0.    ]
 [0.1198]
 [0.0555]
 [0.144 ]
 [0.0443]
 [0.141 ]
 [0.0358]
 [0.1393]
 [0.0262]
 [0.1376]
 [0.0068]
 [0.1359]
 [0.0277]
 [0.1348]
 [0.0499]
 [0.1385]
 [0.0662]
 [0.1418]
 [0.0802]
 [0.1444]
 [0.1326]
 [0.1658]
 [0.1137]
 [0.1545]
 [0.143 ]
 [0.1698]
 [0.1261]
 [0.1606]
 [0.1334]
 [0.1648]]",86135.818
simulated_hour,10,86723.598
tank_tower_mm,525,86723.603
U,"[[0.0625]
 [0.1348]
 [0.0422]
 [0.1311]
 [0.0004]
 [0.1212]
 [0.0521]
 [0.1372]
 [0.1137]
 [0.1613]
 [0.1239]
 [0.1659]
 [0.0004]
 [0.1158]
 [0.0003]
 [0.0796]
 [0.0004]
 [0.1207]
 [0.0547]
 [0.1448]
 [0.0434]
 [0.142 ]
 [0.0349]
 [0.1402]
 [0.025 ]
 [0.1388]
 [0.0054]
 [0.1373]
 [0.0257]
 [0.1356]
 [0.0483]
 [0.1395]
 [0.065 ]
 [0.1427]
 [0.0792]
 [0.1454]
 [0.1319]
 [0.1665]
 [0.1132]
 [0.1552]
 [0.1427]
 [0.1706]
 [0.1261]
 [0.1617]
 [0.1327]
 [0.1655]
 [0.1133]
 [0.1553]]",86735.577
