ID,Data,Time
Solution,"[[0.1072]
 [0.1544]
 [0.1142]
 [0.1564]
 [0.1479]
 [0.1747]
 [0.1708]
 [0.1888]
 [0.1585]
 [0.1807]
 [0.0784]
 [0.1398]
 [0.0662]
 [0.1369]
 [0.0475]
 [0.1331]
 [0.    ]
 [0.1238]
 [0.0625]
 [0.1406]
 [0.115 ]
 [0.1623]
 [0.125 ]
 [0.1668]
 [0.    ]
 [0.1182]
 [0.    ]
 [0.082 ]
 [0.    ]
 [0.1231]
 [0.0539]
 [0.1446]
 [0.0424]
 [0.1419]
 [0.0339]
 [0.1402]
 [0.024 ]
 [0.1388]
 [0.0043]
 [0.1374]
 [0.022 ]
 [0.1354]
 [0.0457]
 [0.1392]
 [0.0625]
 [0.1425]
 [0.0769]
 [0.1453]]",83135.103
demand_pred,"[[0.11357]
 [0.14625]
 [0.22402]
 [0.29658]
 [0.31331]
 [0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]]",83135.107
electricity_price,"[[0.05]
 [0.05]
 [0.05]
 [0.05]
 [0.06]
 [0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]]",83135.109
Simulated_hour,5,83723.536
tower_tank_level,364,83723.54
Solution,"[[0.1136]
 [0.1559]
 [0.1473]
 [0.1743]
 [0.1703]
 [0.1884]
 [0.1579]
 [0.1803]
 [0.0787]
 [0.1399]
 [0.0664]
 [0.137 ]
 [0.0477]
 [0.1332]
 [0.    ]
 [0.1238]
 [0.0624]
 [0.1405]
 [0.115 ]
 [0.1623]
 [0.125 ]
 [0.1668]
 [0.    ]
 [0.1181]
 [0.    ]
 [0.082 ]
 [0.    ]
 [0.123 ]
 [0.0539]
 [0.1446]
 [0.0425]
 [0.1418]
 [0.0339]
 [0.1402]
 [0.0242]
 [0.1386]
 [0.0044]
 [0.1373]
 [0.0144]
 [0.1342]
 [0.0403]
 [0.1381]
 [0.0583]
 [0.1414]
 [0.0732]
 [0.1441]
 [0.1272]
 [0.1649]]",83735.532
demand_pred,"[[0.14625]
 [0.22402]
 [0.29658]
 [0.31331]
 [0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]]",83735.534
electricity_price,"[[0.05]
 [0.05]
 [0.05]
 [0.06]
 [0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]]",83735.535
Simulated_hour,6,84323.543
tower_tank_level,435,84323.547
Solution,"[[0.1482]
 [0.1747]
 [0.171 ]
 [0.1889]
 [0.1588]
 [0.1808]
 [0.0789]
 [0.1399]
 [0.0668]
 [0.1369]
 [0.0481]
 [0.133 ]
 [0.    ]
 [0.1238]
 [0.0625]
 [0.1405]
 [0.1151]
 [0.1622]
 [0.1251]
 [0.1668]
 [0.    ]
 [0.1181]
 [0.    ]
 [0.0818]
 [0.    ]
 [0.1229]
 [0.054 ]
 [0.1444]
 [0.0426]
 [0.1417]
 [0.0341]
 [0.14  ]
 [0.0242]
 [0.1386]
 [0.0046]
 [0.1371]
 [0.013 ]
 [0.1338]
 [0.0394]
 [0.1378]
 [0.0575]
 [0.1409]
 [0.0726]
 [0.1439]
 [0.1267]
 [0.1646]
 [0.1077]
 [0.1537]]",84335.388
demand_pred,"[[0.22402]
 [0.29658]
 [0.31331]
 [0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]
 [0.13662]]",84335.39
electricity_price,"[[0.05]
 [0.05]
 [0.06]
 [0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]]",84335.391
Simulated_hour,7,84923.556
tower_tank_level,490,84923.577
Solution,"[[0.173 ]
 [0.1902]
 [0.1607]
 [0.182 ]
 [0.0791]
 [0.1399]
 [0.0668]
 [0.1369]
 [0.0482]
 [0.133 ]
 [0.    ]
 [0.1238]
 [0.0629]
 [0.1405]
 [0.1152]
 [0.1621]
 [0.1251]
 [0.1667]
 [0.    ]
 [0.1179]
 [0.    ]
 [0.0817]
 [0.    ]
 [0.1228]
 [0.054 ]
 [0.1445]
 [0.0427]
 [0.1416]
 [0.0341]
 [0.14  ]
 [0.0243]
 [0.1385]
 [0.0046]
 [0.1371]
 [0.0101]
 [0.1333]
 [0.0375]
 [0.1373]
 [0.0558]
 [0.1406]
 [0.0714]
 [0.1434]
 [0.1257]
 [0.1642]
 [0.1068]
 [0.1534]
 [0.137 ]
 [0.1687]]",84935.628
demand_pred,"[[0.29658]
 [0.31331]
 [0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]
 [0.13662]
 [0.20151]]",84935.63
electricity_price,"[[0.05]
 [0.06]
 [0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]]",84935.63
Simulated_hour,8,85523.573
tower_tank_level,536,85523.576
Solution,"[[0.1543]
 [0.1779]
 [0.0792]
 [0.1399]
 [0.0671]
 [0.1369]
 [0.0482]
 [0.1331]
 [0.    ]
 [0.1237]
 [0.063 ]
 [0.1404]
 [0.1153]
 [0.162 ]
 [0.1253]
 [0.1666]
 [0.    ]
 [0.1179]
 [0.    ]
 [0.0816]
 [0.    ]
 [0.1227]
 [0.0541]
 [0.1444]
 [0.0428]
 [0.1416]
 [0.0343]
 [0.1399]
 [0.0245]
 [0.1384]
 [0.0047]
 [0.137 ]
 [0.0232]
 [0.135 ]
 [0.0466]
 [0.1389]
 [0.0634]
 [0.1421]
 [0.0778]
 [0.1449]
 [0.1307]
 [0.1659]
 [0.112 ]
 [0.1547]
 [0.1414]
 [0.1702]
 [0.1249]
 [0.1612]]",85535.264
demand_pred,"[[0.31331]
 [0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]
 [0.13662]
 [0.20151]
 [0.27057]]",85535.266
electricity_price,"[[0.06]
 [0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.05]]",85535.267
Simulated_hour,9,86123.591
tower_tank_level,571,86123.598
Solution,"[[0.0798]
 [0.1393]
 [0.0667]
 [0.136 ]
 [0.0469]
 [0.1319]
 [0.0005]
 [0.1221]
 [0.0581]
 [0.1384]
 [0.1145]
 [0.1613]
 [0.1245]
 [0.1659]
 [0.0005]
 [0.1158]
 [0.0005]
 [0.0791]
 [0.0005]
 [0.1204]
 [0.056 ]
 [0.1445]
 [0.0448]
 [0.1416]
 [0.0363]
 [0.1398]
 [0.0267]
 [0.1381]
 [0.0073]
 [0.1364]
 [0.0282]
 [0.1353]
 [0.0503]
 [0.1391]
 [0.0667]
 [0.1423]
 [0.0807]
 [0.145 ]
 [0.1331]
 [0.1663]
 [0.1142]
 [0.155 ]
 [0.1435]
 [0.1703]
 [0.1266]
 [0.1611]
 [0.1339]
 [0.1653]]",86135.819
demand_pred,"[[0.30683]
 [0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]
 [0.13662]
 [0.20151]
 [0.27057]
 [0.29823]]",86135.821
electricity_price,"[[0.08]
 [0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.05]
 [0.06]]",86135.822
Simulated_hour,10,86723.613
tower_tank_level,525,86723.619
Solution,"[[0.0621]
 [0.1344]
 [0.0419]
 [0.1308]
 [0.    ]
 [0.1208]
 [0.0517]
 [0.1368]
 [0.1133]
 [0.1609]
 [0.1236]
 [0.1655]
 [0.    ]
 [0.1154]
 [0.    ]
 [0.0791]
 [0.    ]
 [0.1203]
 [0.0543]
 [0.1444]
 [0.0429]
 [0.1416]
 [0.0345]
 [0.1398]
 [0.0246]
 [0.1384]
 [0.005 ]
 [0.1369]
 [0.0253]
 [0.1352]
 [0.048 ]
 [0.1391]
 [0.0646]
 [0.1423]
 [0.0788]
 [0.145 ]
 [0.1315]
 [0.1661]
 [0.1128]
 [0.1548]
 [0.1423]
 [0.1702]
 [0.1257]
 [0.1614]
 [0.1324]
 [0.1652]
 [0.1129]
 [0.1549]]",86735.572
demand_pred,"[[0.28956]
 [0.2696 ]
 [0.25575]
 [0.246  ]
 [0.24659]
 [0.2499 ]
 [0.25483]
 [0.24569]
 [0.22914]
 [0.19951]
 [0.1853 ]
 [0.17509]
 [0.1638 ]
 [0.14267]
 [0.12519]
 [0.115  ]
 [0.11448]
 [0.10924]
 [0.11511]
 [0.13662]
 [0.20151]
 [0.27057]
 [0.29823]
 [0.29995]]",86735.574
electricity_price,"[[0.09]
 [0.09]
 [0.1 ]
 [0.11]
 [0.11]
 [0.11]
 [0.14]
 [0.16]
 [0.15]
 [0.15]
 [0.13]
 [0.13]
 [0.12]
 [0.11]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.04]
 [0.05]
 [0.06]
 [0.07]]",86735.575
